customer_id,signup_date,gender,age,city,state,acquisition_channel
C02539,2025-07-26,Female,21,Visakhapatnam,Andhra Pradesh,Paid Ads
C04996,2025-11-24,Female,30,Bhopal,Madhya Pradesh,Organic Search
C04788,2025-10-09,Female,18,Bhopal,Madhya Pradesh,Organic Search
C01312,2026-07-24,Female,30,Vijayawada,Andhra Pradesh,Referral
C03150,2024-09-17,Female,19,Bengaluru,Karnataka,Organic Search
C01112,2026-02-25,Male,37,Vijayawada,Andhra Pradesh,Social Media
C04560,2025-05-18,Male,20,Gurugram,Haryana,Paid Ads
C03875,2025-03-12,Male,36,ranchi,Jharkhand,Social Media
C03490,2026-05-24,Male,35,Visakhapatnam,Andhra Pradesh,Email
C01288,2025-09-01,Female,33,Lucknow,Uttar Pradesh,Organic Search
C04347,2025-03-29,Male,24,Patna,Bihar,Paid Ads
C04658,2025-02-26,Male,24,Ahmedabad,Gujarat,Organic Search
C03681,2025-07-22,Female,18,Udaipur,Rajasthan,Paid Ads
C04343,2024-08-03,Male,20,Gurugram,Haryana,Paid Ads
C04180,2025-10-26,Female,36,Indore,Madhya Pradesh,Referral
C03301,2025-08-28,Female,32,Vijayawada,Andhra Pradesh,Organic Search
C03311,2025-05-02,Male,43,Kochi,Kerala,Referral
C04569,2024-07-14,,31,Bhopal,Madhya Pradesh,Social Media
C03126,2025-12-28,Female,35,Nagpur,Maharashtra,Social Media
C00328,2024-08-16,Male,41,Lucknow,Uttar Pradesh,Organic Search
C01791,2026-05-07,Female,27,Bengaluru,Karnataka,Social Media
C02491,2026-02-11,Female,33,Indore,Madhya Pradesh,Paid Ads
C02007,2025-08-24,Male,42,Coimbatore,Tamil Nadu,Email
C02008,2025-03-11,Female,33,Visakhapatnam,Andhra Pradesh,Organic Search
C01859,2025-07-01,Female,21,Chandigarh,Chandigarh,Organic Search
C04698,2024-06-13,Female,42,Bhopal,Madhya Pradesh,Social Media
C00313,2025-02-04,Female,30,Kolkata,West Bengal,Organic Search
C00833,2026-06-25,Male,24,Kanpur,Uttar Pradesh,Referral
C03080,2024-10-11,Female,41,Vijayawada,Andhra Pradesh,Social Media
C04730,2026-03-08,Male,29,Bhubaneswar,Odisha,Referral
C03463,2026-03-25,Female,24,Udaipur,Rajasthan,Social Media
C01202,2026-04-18,Male,48,Bengaluru,Karnataka,Paid Ads
C04404,2026-05-05,Female,39,Thiruvananthapuram,Kerala,Paid Ads
C03548,2026-06-04,Male,27,Ahmedabad,Gujarat,Paid Ads
C04709,2026-07-07,Female,35,Gurugram,Haryana,Email
C02135,2025-05-07,Male,18,Nagpur,Maharashtra,Referral
C03452,2024-11-23,Other,23,Mumbai,Maharashtra,Email
C02210,2025-03-18,Male,35,Ranchi,Jharkhand,Social Media
C01902,2025-03-12,Male,28,Lucknow,Uttar Pradesh,Social Media
C01482,2026-01-03,Female,28,Coimbatore,Tamil Nadu,Paid Ads
C00778,2025-07-29,Male,44,Surat,Gujarat,Paid Ads
C00800,2026-02-15,Female,29,Bhopal,Madhya Pradesh,Social Media
C03715,2024-07-02,Male,26,Udaipur,Rajasthan,Organic Search
C03943,2025-08-21,Male,42,Vijayawada,Andhra Pradesh,Organic Search
C00055,2026-03-07,Female,27,Vijayawada,Andhra Pradesh,Referral
C02973,2024-08-16,Male,28,Hyderabad,Telangana,Paid Ads
C03336,2026-01-02,Male,46,Thiruvananthapuram,Kerala,Paid Ads
C01921,2026-07-13,,24,Udaipur,Rajasthan,Referral
C03716,2025-09-17,Female,30,Bengaluru,Karnataka,Social Media
C04983,2025-07-14,Male,30,Surat,Gujarat,Social Media
C00947,2024-12-20,Female,37,Lucknow,Uttar Pradesh,Paid Ads
C01702,2025-12-02,Male,27,Pune,Maharashtra,Email
C03294,2025-07-13,Male,31,Ranchi,Jharkhand,Organic Search
C02162,2025-05-21,Male,29,Guwahati,Assam,Organic Search
C01137,2026-05-05,Male,30,Chennai,Tamil Nadu,Email
C00988,2025-05-20,Male,32,Noida,,Paid Ads
C02550,2024-09-17,Female,34,Delhi,Delhi,Organic Search
C00194,2024-07-25,Female,23,Vijayawada,Andhra Pradesh,Social Media
C03058,2025-09-21,Male,28,Thiruvananthapuram,Kerala,Paid Ads
C03247,2024-08-20,Female,29,Gurugram,Haryana,Referral
C01395,2025-08-24,Male,41,Pune,Maharashtra,Social Media
C02638,2026-02-09,Male,25,Bhubaneswar,Odisha,Paid Ads
C00769,2024-10-30,Female,32,Coimbatore,Tamil Nadu,Paid Ads
C04715,2025-06-02,Female,36,Gurugram,Haryana,Social Media
C03091,2026-05-10,Female,32,Lucknow,Uttar Pradesh,Social Media
C03496,2024-12-20,Female,36,Bhubaneswar,Odisha,Organic Search
C03216,2025-08-20,Male,34,Chennai,Tamil Nadu,Social Media
C00286,2025-10-27,Female,39,Guwahati,Assam,Organic Search
C04951,2025-11-28,Male,19,Bhubaneswar,Odisha,Paid Ads
C00429,2025-12-26,Female,25,Surat,Gujarat,Social Media
C04461,2025-10-20,Female,45,Hyderabad,Telangana,Referral
C02333,2025-12-18,Female,33,Ahmedabad,,Referral
C02718,2025-11-10,Male,48,Chandigarh,Chandigarh,Organic Search
C02080,2024-07-03,,33,Bhopal,Madhya Pradesh,Organic Search
C03390,2025-12-26,Male,47,Thiruvananthapuram,Kerala,Organic Search
C00723,2025-01-04,Male,28,Bengaluru,Karnataka,Paid Ads
C00952,2024-07-21,Male,41,Patna,Bihar,Social Media
C04396,2025-10-05,Male,,Kanpur,Uttar Pradesh,Social Media
C04379,2024-07-22,Male,28,Bhubaneswar,Odisha,Social Media
C02263,2025-07-29,Female,29,Guwahati,Assam,Email
C00990,2025-04-03,Male,25,Thiruvananthapuram,Kerala,Referral
C03213,2024-08-07,Female,45,Bengaluru,Karnataka,Organic Search
C01760,2026-06-11,Male,29,Lucknow,Uttar Pradesh,Paid Ads
C04119,2025-08-02,Female,51,Mumbai,Maharashtra,Social Media
C00327,2025-06-09,Male,28,Pune,Maharashtra,Organic Search
C02609,2026-02-07,Female,18,Kanpur,Uttar Pradesh,Paid Ads
C01384,2025-03-28,Male,28,Hyderabad,Telangana,Referral
C01725,2026-02-20,Female,38,Bhopal,Madhya Pradesh,Referral
C01087,2025-12-20,Male,29,Pune,Maharashtra,Paid Ads
C02524,2025-01-09,Male,24,Mumbai,Maharashtra,Social Media
C00342,2025-03-17,Female,41,Patna,Bihar,Organic Search
C03702,2026-03-01,Female,27,Chennai,Tamil Nadu,Paid Ads
C00148,2026-07-08,Female,36,Chennai,Tamil Nadu,Paid Ads
C00689,2024-07-26,Male,35,Faridabad,Haryana,Organic Search
C03433,2026-03-19,Female,51,Mumbai,Maharashtra,Social Media
C01108,2026-04-09,Female,41,Kochi,Kerala,Referral
C00849,2025-02-28,Male,28,Lucknow,Uttar Pradesh,Social Media
C00967,2026-02-18,Female,29,Ranchi,Jharkhand,Organic Search
C04740,2025-08-28,Female,34,Pune,Maharashtra,Email
C01493,2026-02-19,Male,18,Surat,Gujarat,Social Media
C03954,2026-05-27,,34,Bhopal,Madhya Pradesh,Email
C02204,2025-12-20,Male,46,Surat,Gujarat,Referral
C02714,2025-03-28,Other,30,Vijayawada,Andhra Pradesh,Organic Search
C00662,2025-11-21,Male,31,Kanpur,Uttar Pradesh,Social Media
C01003,2025-11-01,Female,43,Mumbai,Maharashtra,Email
C00063,2025-10-30,Female,31,Hyderabad,Telangana,Referral
C00285,2026-02-11,Female,31,Bhopal,Madhya Pradesh,Organic Search
C02225,2024-06-26,Female,18,Guwahati,Assam,Organic Search
C04719,2024-04-06,Female,18,Udaipur,Rajasthan,Paid Ads
C01880,2024-11-28,Male,21,Delhi,Delhi,Paid Ads
C03573,2026-02-10,Male,31,Mumbai,Maharashtra,Referral
C04870,2026-04-13,Male,28,Visakhapatnam,Andhra Pradesh,Social Media
C01204,2025-12-16,Female,37,Hyderabad,Telangana,Organic Search
C01991,2025-10-08,Male,51,Nagpur,Maharashtra,Organic Search
C00025,2025-11-24,Male,49,Thiruvananthapuram,Kerala,Referral
C04865,2025-12-26,Male,20,Udaipur,Rajasthan,Paid Ads
C04114,2025-11-11,Female,32,Hyderabad,Telangana,Organic Search
C04408,2025-05-16,Female,45,Chennai,Tamil Nadu,Social Media
C00763,2025-11-01,Female,18,Lucknow,Uttar Pradesh,Paid Ads
C00876,2025-08-27,Male,32,Bhubaneswar,Odisha,Social Media
C04755,2025-07-31,Male,34,Bhopal,Madhya Pradesh,Organic Search
C00939,2025-03-01,Male,32,BHUBANESWAR,,Paid Ads
C02688,2024-08-02,Female,20,Nagpur,Maharashtra,Social Media
C03601,2026-05-05,Female,40,Lucknow,Uttar Pradesh,Paid Ads
C02395,2025-08-21,Male,61,Gurugram,Haryana,Referral
C04580,2025-11-21,Male,18,Ranchi,Jharkhand,Paid Ads
C04993,2024-08-31,Female,48,Mumbai,Maharashtra,Social Media
C04136,2025-08-24,Female,32,Thiruvananthapuram,Kerala,Paid Ads
C00386,2025-06-29,Female,23,Lucknow,Uttar Pradesh,Referral
C04383,2025-12-25,Male,24,Chennai,Tamil Nadu,Social Media
C04582,2024-07-18,Male,26,Surat,Gujarat,Email
C00537,2025-06-28,Female,18,Surat,Gujarat,Email
C04678,2026-05-05,Female,40,Kochi,Kerala,Paid Ads
C03508,2025-08-05,Female,32,Bengaluru,Karnataka,Social Media
C00202,2025-08-03,Male,33,Ranchi,Jharkhand,Paid Ads
C01333,2026-07-16,Female,37,Mumbai,Maharashtra,Paid Ads
C03503,2025-09-25,Female,31,Patna,Bihar,Organic Search
C02709,2026-04-17,Male,33,Hyderabad,Telangana,Social Media
C04022,2026-03-16,Male,35,NAGPUR,Maharashtra,Social Media
C01855,2025-04-07,Male,23,Chennai,Tamil Nadu,Organic Search
C04482,2025-12-01,Female,26,Indore,Madhya Pradesh,Organic Search
C02873,2024-10-14,,40,Udaipur,Rajasthan,Paid Ads
C03031,2024-04-20,Male,20,Coimbatore,Tamil Nadu,Social Media
C01206,2026-02-28,Female,40,Bhopal,Madhya Pradesh,Organic Search
C01646,2025-12-26,Female,19,Bhubaneswar,Odisha,Social Media
C03418,2025-09-30,Male,38,Delhi,Delhi,Organic Search
C03477,2026-01-03,Male,41,Vijayawada,Andhra Pradesh,Organic Search
C02862,2026-04-19,,24,Kolkata,West Bengal,Referral
C01793,2026-06-06,Male,20,Nagpur,Maharashtra,Paid Ads
C03798,2025-06-25,Female,20,Delhi,Delhi,Email
C03369,2026-05-11,Female,32,Ahmedabad,Gujarat,Paid Ads
C03368,2025-09-07,Female,28,Nagpur,Maharashtra,Paid Ads
C03534,2025-11-13,Female,26,Delhi,Delhi,Social Media
C03450,2025-11-14,Male,25,Vijayawada,Andhra Pradesh,Social Media
C00604,2025-12-07,Female,33,Guwahati,,Paid Ads
C03057,2026-05-24,Female,20,Guwahati,Assam,Referral
C04373,2025-05-18,Female,38,Kanpur,Uttar Pradesh,Social Media
C00127,2025-11-17,Male,36,Nagpur,Maharashtra,Paid Ads
C03877,2025-08-13,Female,31,Surat,Gujarat,Paid Ads
C02936,2024-09-11,Male,37,Vijayawada,Andhra Pradesh,Paid Ads
C03532,2025-04-02,Male,51,Hyderabad,Telangana,Social Media
C02731,2024-11-01,Other,28,Nagpur,Maharashtra,Referral
C00828,2024-09-09,Male,31,Kanpur,Uttar Pradesh,Organic Search
C01640,2024-05-23,Male,23,Noida,Uttar Pradesh,Organic Search
C00985,2026-04-13,Female,25,Ranchi,Jharkhand,Paid Ads
C03282,2024-10-23,Male,41,Hyderabad,Telangana,Social Media
C04984,2025-06-20,Female,19,Coimbatore,Tamil Nadu,Referral
C02189,2025-05-21,Female,18,Kolkata,West Bengal,Paid Ads
C04625,2025-11-14,Female,19,Noida,Uttar Pradesh,Paid Ads
C02444,2024-09-14,Male,42,Kolkata,West Bengal,Organic Search
C00363,2024-09-17,Male,38,Guwahati,Assam,Paid Ads
C02350,2026-07-09,Female,21,Noida,Uttar Pradesh,Paid Ads
C00346,2026-04-24,Female,18,Nagpur,Maharashtra,Organic Search
C00815,2025-11-11,Male,31,MYSURU,Karnataka,Social Media
C03206,2025-03-10,Male,33,Visakhapatnam,Andhra Pradesh,Organic Search
C04545,2026-05-11,Female,23,Bhubaneswar,Odisha,Paid Ads
C04808,2025-11-30,,20,gurugram,Haryana,Paid Ads
C03326,2025-12-25,Other,45,Ranchi,Jharkhand,Referral
C04107,2025-02-01,Female,27,Mumbai,Maharashtra,Paid Ads
C02117,2026-02-28,Female,26,Guwahati,Assam,Social Media
C01835,2024-12-02,Female,30,Bhopal,Madhya Pradesh,Organic Search
C00794,2025-10-26,Female,18,Jaipur,Rajasthan,Paid Ads
C04959,2024-09-18,Female,26,Pune,Maharashtra,Social Media
C02675,2024-10-26,Female,18,Guwahati,Assam,Organic Search
C00095,2024-10-02,Female,37,Nagpur,Maharashtra,Social Media
C03757,2024-12-31,Female,25,Nagpur,Maharashtra,Social Media
C02892,2024-05-12,Female,33,Patna,Bihar,Social Media
C02372,2026-06-04,Male,35,Faridabad,Haryana,Organic Search
C04161,2024-10-19,Male,18,Nagpur,Maharashtra,Social Media
C04445,2026-02-20,Male,42,Guwahati,Assam,Organic Search
C03229,2025-02-03,,40,Mysuru,Karnataka,Organic Search
C02854,2025-12-30,Male,41,Kolkata,West Bengal,Social Media
C02913,2026-03-10,Female,33,Faridabad,Haryana,Organic Search
C01866,2024-12-17,,44,Jaipur,Rajasthan,Social Media
C01858,2026-02-18,Male,36,Hyderabad,Telangana,Email
C02646,2025-09-16,Male,18,Ahmedabad,Gujarat,Paid Ads
C02244,2026-05-24,Male,31,Guwahati,Assam,Organic Search
C02337,2025-09-26,Male,39,Delhi,Delhi,Organic Search
C00951,2024-01-30,Male,18,visakhapatnam,Andhra Pradesh,Social Media
C03069,2025-06-05,Male,42,Jaipur,Rajasthan,Social Media
C01121,2025-04-04,Male,22,Thiruvananthapuram,Kerala,Paid Ads
C02598,2026-06-14,Female,19,Ranchi,Jharkhand,Paid Ads
C02205,2026-07-02,Male,21,Surat,Gujarat,Organic Search
C00420,2024-12-19,Female,31,Nagpur,Maharashtra,Organic Search
C00923,2025-09-17,Female,26,Bhubaneswar,Odisha,Referral
C01255,2026-04-01,Female,32,Guwahati,Assam,Social Media
C00478,2026-04-25,Male,46,Jaipur,Rajasthan,Organic Search
C02036,2024-11-08,Male,35,Ranchi,Jharkhand,Paid Ads
C01203,2026-03-03,Male,23,Gurugram,Haryana,Organic Search
C02627,2025-09-28,Male,21,Bhubaneswar,Odisha,Social Media
C04831,2026-02-04,Male,25,Kanpur,,Organic Search
C01971,2026-05-04,Male,31,Hyderabad,Telangana,Organic Search
C03111,2025-07-31,Female,43,Hyderabad,Telangana,Organic Search
C04019,2025-03-29,Male,30,Ahmedabad,Gujarat,Social Media
C02152,2026-02-16,Male,33,Bengaluru,Karnataka,Paid Ads
C03688,2024-01-22,Male,36,Udaipur,Rajasthan,Referral
C01998,2025-08-13,Male,41,Thiruvananthapuram,Kerala,Organic Search
C04034,2025-12-09,Male,33,Mumbai,Maharashtra,Social Media
C03055,2026-01-17,Female,32,Kolkata,West Bengal,Paid Ads
C01249,2024-08-17,Male,37,Jaipur,Rajasthan,Social Media
C02193,2025-08-02,Female,18,Patna,Bihar,Organic Search
C02713,2025-11-02,Female,44,Pune,Maharashtra,Paid Ads
C00993,2024-06-23,,44,Delhi,Delhi,Referral
C02191,2026-06-12,Male,30,Ranchi,Jharkhand,Organic Search
C03763,2026-01-26,Female,38,Chennai,Tamil Nadu,Paid Ads
C03598,2024-12-16,Female,31,Kolkata,West Bengal,Social Media
C01319,2025-12-18,Male,36,faridabad,Haryana,Paid Ads
C01864,2024-09-23,Male,26,Mumbai,Maharashtra,Social Media
C02344,2024-11-24,Male,23,Ranchi,Jharkhand,Referral
C02450,2025-06-12,Male,35,Mumbai,Maharashtra,Email
C02137,2025-11-16,Female,32,Udaipur,Rajasthan,Social Media
C01066,2025-07-24,Female,41,Delhi,Delhi,Referral
C04973,2025-09-09,Female,33,Mysuru,Karnataka,Social Media
C02622,2025-11-26,Male,29,Guwahati,Assam,Organic Search
C00078,2025-10-06,Male,35,Bhopal,Madhya Pradesh,Paid Ads
C02899,2024-06-19,Female,18,Chennai,Tamil Nadu,Organic Search
C01315,2026-05-13,Female,30,Nagpur,Maharashtra,Organic Search
C04385,2024-05-05,Female,32,Udaipur,Rajasthan,Paid Ads
C00873,2024-11-11,,42,Faridabad,Haryana,Paid Ads
C03851,2025-10-03,,35,Pune,Maharashtra,Paid Ads
C04800,2025-04-30,Female,18,Ahmedabad,Gujarat,Organic Search
C02966,2025-01-11,Female,22,Surat,Gujarat,Paid Ads
C03392,2025-07-12,Other,38,Mysuru,Karnataka,Paid Ads
C02561,2025-05-31,,34,Kochi,Kerala,Social Media
C04909,2025-12-31,Female,4,Kanpur,Uttar Pradesh,Paid Ads
C02636,2024-09-04,Male,50,Patna,Bihar,Paid Ads
C03531,2025-04-03,Female,60,Noida,Uttar Pradesh,Email
C00376,2026-03-09,Male,42,Hyderabad,Telangana,Paid Ads
C01909,2025-09-12,Male,45,Pune,Maharashtra,Paid Ads
C04376,2024-07-17,Male,39,Kolkata,West Bengal,Paid Ads
C04392,2024-11-27,Female,18,Faridabad,Haryana,Organic Search
C04028,2025-11-04,Female,32,Hyderabad,,Social Media
C01605,2024-12-12,Female,39,Thiruvananthapuram,Kerala,Paid Ads
C01119,2024-09-12,Female,30,Jaipur,Rajasthan,Social Media
C03678,2024-03-02,Male,25,Kolkata,West Bengal,Paid Ads
C03491,2026-06-16,Male,37,Udaipur,Rajasthan,Social Media
C04877,2024-12-07,Female,18,Surat,Gujarat,Social Media
C02959,2025-07-05,Male,34,Guwahati,Assam,Paid Ads
C01995,2026-07-06,Male,18,Jaipur,Rajasthan,Paid Ads
C04968,2025-06-12,Female,39,Surat,Gujarat,Social Media
C04368,2025-04-03,Male,43,Kanpur,Uttar Pradesh,Paid Ads
C02377,2026-03-16,Male,18,Vijayawada,Andhra Pradesh,Social Media
C01343,2026-03-11,Female,28,Patna,Bihar,Organic Search
C00321,2024-09-03,Male,36,Kanpur,Uttar Pradesh,Paid Ads
C01620,2025-09-28,Male,30,Pune,Maharashtra,Paid Ads
C03714,2025-04-23,Female,28,Lucknow,Uttar Pradesh,Social Media
C02061,2025-11-26,Male,49,Ranchi,Jharkhand,Referral
C02220,2026-05-27,Male,34,Faridabad,Haryana,Referral
C01674,2025-06-29,Male,44,Nagpur,,Organic Search
C00261,2024-10-14,Female,45,Delhi,Delhi,Social Media
C04430,2025-11-26,Female,27,Hyderabad,Telangana,Social Media
C02040,2026-07-20,Male,30,Ranchi,Jharkhand,Organic Search
C00902,2025-04-21,Male,18,Guwahati,Assam,Social Media
C03745,2025-06-07,Female,30,Ranchi,Jharkhand,Social Media
C02027,2025-07-08,,25,Guwahati,Assam,Email
C04235,2024-09-13,,18,ranchi,Jharkhand,Paid Ads
C01918,2026-04-25,Female,40,Nagpur,Maharashtra,Organic Search
C01829,2025-08-13,Male,27,Noida,Uttar Pradesh,Social Media
C01574,2026-02-26,Male,28,Surat,Gujarat,Social Media
C04407,2025-07-21,Male,30,Lucknow,Uttar Pradesh,Paid Ads
C04209,2025-07-12,Male,27,Lucknow,Uttar Pradesh,Social Media
C00225,2025-07-04,Female,18,Kochi,Kerala,Social Media
C00724,2025-07-23,Male,31,Udaipur,Rajasthan,Social Media
C04498,2025-07-25,Female,20,Pune,Maharashtra,Email
C01142,2025-05-06,Male,31,Lucknow,Uttar Pradesh,Social Media
C02763,2025-05-10,Female,23,Lucknow,Uttar Pradesh,Referral
C00847,2025-04-02,Male,48,Delhi,Delhi,Paid Ads
C02552,2025-08-04,Female,28,Chennai,Tamil Nadu,Organic Search
C02929,2024-03-18,Male,37,Hyderabad,Telangana,Social Media
C00118,2026-02-18,Female,23,Chandigarh,Chandigarh,Organic Search
C00646,2026-02-23,Male,36,Guwahati,Assam,Email
C00004,2026-02-18,Male,38,Thiruvananthapuram,Kerala,Paid Ads
C04171,2025-11-10,Female,18,Lucknow,,Social Media
C00468,2024-07-10,Male,24,Chandigarh,Chandigarh,Social Media
C00006,2026-01-15,Female,41,Bhubaneswar,Odisha,Referral
C00920,2024-07-09,Female,20,Mumbai,Maharashtra,Organic Search
C02596,2025-02-23,Female,25,Patna,Bihar,Referral
C01064,2026-07-25,Female,29,Bhopal,Madhya Pradesh,Social Media
C02591,2026-04-19,Female,33,Patna,Bihar,Organic Search
C00243,2025-07-06,Male,28,Chandigarh,Chandigarh,Organic Search
C01161,2024-01-10,Male,26,Mysuru,Karnataka,Social Media
C02871,2026-03-26,Female,28,Kochi,Kerala,Social Media
C03736,2026-01-05,Male,38,Kanpur,Uttar Pradesh,Paid Ads
C02398,2026-01-30,Female,38,Coimbatore,Tamil Nadu,Email
C03518,2025-11-18,Female,24,Mumbai,,Social Media
C03422,2025-10-27,Male,18,Visakhapatnam,Andhra Pradesh,Organic Search
C02564,2024-10-13,Male,39,Gurugram,Haryana,Referral
C01606,2026-07-04,Male,20,Chandigarh,Chandigarh,Social Media
C04841,2024-09-09,Male,37,Coimbatore,Tamil Nadu,Paid Ads
C02325,2026-04-11,Female,21,Noida,Uttar Pradesh,Paid Ads
C02710,2024-09-11,Female,32,Thiruvananthapuram,Kerala,Social Media
C04411,2026-01-08,Female,35,Jaipur,Rajasthan,Social Media
C01313,2025-08-16,Female,30,Chennai,Tamil Nadu,Social Media
C03449,2025-12-16,Male,47,Gurugram,Haryana,Organic Search
C03813,2025-06-02,Female,22,Surat,Gujarat,Organic Search
C04668,2025-04-07,Female,35,Surat,Gujarat,Referral
C02363,2024-12-28,Male,35,Thiruvananthapuram,Kerala,Paid Ads
C01976,2025-11-25,Male,39,Chandigarh,Chandigarh,Organic Search
C03515,2026-01-21,Male,18,Patna,Bihar,Social Media
C01762,2026-04-16,Female,43,Kolkata,West Bengal,Organic Search
C02740,2026-01-13,Female,22,Lucknow,Uttar Pradesh,Referral
C04672,2025-10-02,Female,27,GURUGRAM,Haryana,Email
C02473,2025-06-01,Female,48,Surat,Gujarat,Paid Ads
C04008,2025-04-30,Female,29,Noida,Uttar Pradesh,Paid Ads
C01494,2024-09-25,Male,60,Mysuru,Karnataka,Organic Search
C04207,2025-11-14,Female,30,Bhubaneswar,Odisha,Paid Ads
C02159,2026-02-15,Other,32,Bhubaneswar,Odisha,Paid Ads
C01170,2024-11-09,Male,44,Noida,Uttar Pradesh,Social Media
C04529,2025-07-17,Male,24,Jaipur,Rajasthan,Referral
C00233,2024-05-06,Male,35,Pune,Maharashtra,Organic Search
C00067,2024-06-05,Male,28,Gurugram,Haryana,Social Media
C01604,2025-12-08,Male,34,Thiruvananthapuram,Kerala,Organic Search
C03284,2025-09-15,Female,34,Coimbatore,Tamil Nadu,Paid Ads
C03597,2025-12-31,Female,18,Noida,Uttar Pradesh,Paid Ads
C00126,2025-05-05,Female,33,Udaipur,Rajasthan,Paid Ads
C01297,2025-05-14,Male,26,Ahmedabad,Gujarat,Organic Search
C01977,2026-01-27,Male,43,Nagpur,Maharashtra,Organic Search
C04530,2025-03-13,Female,34,Udaipur,Rajasthan,Paid Ads
C04765,2025-12-12,Other,29,Jaipur,Rajasthan,Referral
C02076,2025-04-20,Female,37,chennai,Tamil Nadu,Paid Ads
C03087,2026-06-23,Male,21,Pune,Maharashtra,Paid Ads
C04358,2026-01-24,Male,34,Coimbatore,Tamil Nadu,Social Media
C03346,2024-06-07,Female,20,Delhi,Delhi,Social Media
C04477,2026-07-07,Female,26,Indore,Madhya Pradesh,Organic Search
C02798,2024-11-03,Female,38,Hyderabad,Telangana,Social Media
C00919,2026-02-11,Female,35,Chandigarh,Chandigarh,Organic Search
C01647,2026-05-02,Female,26,Surat,Gujarat,Paid Ads
C00365,2024-11-07,Male,37,Indore,Madhya Pradesh,Social Media
C03288,2026-04-08,Male,30,Guwahati,Assam,Organic Search
C02126,2025-08-20,Male,31,Gurugram,Haryana,Referral
C04124,2025-06-07,Male,37,Bengaluru,Karnataka,Paid Ads
C00526,2024-09-09,Male,41,Faridabad,Haryana,Referral
C00056,2025-11-27,Other,31,Ranchi,Jharkhand,Social Media
C00639,2026-04-16,Male,28,Vijayawada,Andhra Pradesh,Paid Ads
C00303,2025-11-21,Female,42,Visakhapatnam,Andhra Pradesh,Paid Ads
C02767,2026-04-25,Male,28,Visakhapatnam,Andhra Pradesh,Social Media
C01277,2024-03-13,Male,48,Chandigarh,Chandigarh,Social Media
C02056,2026-04-16,Female,36,Mumbai,Maharashtra,Organic Search
C03645,2025-10-30,Male,34,Kanpur,Uttar Pradesh,Social Media
C04144,2026-06-21,Female,35,Vijayawada,Andhra Pradesh,Organic Search
C02879,2024-08-19,Male,39,Guwahati,Assam,Organic Search
C04203,2025-10-02,Male,26,Udaipur,Rajasthan,Organic Search
C02287,2024-09-21,Female,25,Kolkata,West Bengal,Organic Search
C02262,2026-01-19,Female,35,Jaipur,Rajasthan,Email
C02297,2026-06-09,Female,35,Guwahati,Assam,Social Media
C01754,2024-12-31,Female,24,Patna,Bihar,Social Media
C01969,2026-02-05,Female,31,Surat,Gujarat,Paid Ads
C04395,2025-09-28,Male,44,SURAT,Gujarat,Organic Search
C03118,2025-10-17,Female,18,Surat,Gujarat,Paid Ads
C02394,2026-06-04,Male,41,Nagpur,Maharashtra,Organic Search
C00524,2025-10-01,Male,32,Ahmedabad,Gujarat,Paid Ads
C03901,2024-07-01,Male,24,Lucknow,Uttar Pradesh,Organic Search
C03123,2026-01-14,Male,35,Hyderabad,Telangana,Social Media
C04157,2025-11-17,Female,37,Mysuru,Karnataka,Referral
C01970,2025-12-21,Female,36,Faridabad,Haryana,Organic Search
C00672,2026-01-20,Male,23,Kochi,Kerala,Organic Search
C04189,2025-07-26,Female,31,Patna,Bihar,Referral
C00667,2025-12-26,Male,40,Kochi,Kerala,Organic Search
C04351,2026-06-04,Female,34,Vijayawada,Andhra Pradesh,Social Media
C01888,2026-01-19,Female,41,Visakhapatnam,Andhra Pradesh,Paid Ads
C03267,2026-01-26,Male,30,Faridabad,Haryana,Referral
C00281,2024-05-09,Female,29,Mumbai,Maharashtra,Social Media
C01720,2025-06-16,Female,30,Jaipur,Rajasthan,Social Media
C02948,2025-09-04,Male,29,Jaipur,Rajasthan,Paid Ads
C00900,2025-06-19,Male,40,Bhopal,Madhya Pradesh,Organic Search
C04863,2025-02-11,Female,32,Patna,,Organic Search
C00761,2024-12-13,Female,27,Faridabad,Haryana,Organic Search
C01907,2024-06-10,Male,31,Noida,Uttar Pradesh,Organic Search
C04043,2026-01-03,Female,42,Kolkata,West Bengal,Organic Search
C03824,2026-03-08,Male,35,Hyderabad,Telangana,Paid Ads
C04139,2024-11-16,Male,44,Hyderabad,Telangana,Organic Search
C03819,2025-10-25,Male,38,Coimbatore,Tamil Nadu,Paid Ads
C04301,2025-03-08,Male,43,Mysuru,Karnataka,Social Media
C02594,2024-09-26,Other,27,Ahmedabad,Gujarat,Referral
C04165,2024-08-13,Male,37,Mysuru,Karnataka,Organic Search
C03032,2024-12-16,Female,33,Kochi,Kerala,Organic Search
C03580,2024-11-21,Female,23,PUNE,Maharashtra,Organic Search
C02833,2026-01-29,Female,24,Ranchi,Jharkhand,Paid Ads
C03473,2026-02-10,Male,31,Chandigarh,Chandigarh,Paid Ads
C00138,2026-02-02,Female,21,Bengaluru,Karnataka,Paid Ads
C02181,2026-06-06,Male,25,Bengaluru,Karnataka,Paid Ads
C02129,2024-04-19,Male,35,Delhi,Delhi,Organic Search
C03178,2026-06-04,Male,40,Kochi,Kerala,Paid Ads
C04380,2026-07-08,Male,18,Jaipur,Rajasthan,Paid Ads
C04262,2025-08-28,Female,32,Patna,Bihar,Paid Ads
