order_id,customer_id,order_date,payment_method,order_status,discount_amount,shipping_fee
O024895,C01192,2026-06-01,Net Banking,Completed,344.22,0.0
O024522,C00540,2026-07-03,UPI,Completed,0.0,0.0
O023475,C00006,2026-04-18,Debit Card,Completed,0.0,0.0
O014301,C02356,2025-12-09,UPI,Completed,0.0,0.0
O015524,C01126,2025-09-15,UPI,Completed,0.0,0.0
O014271,C01732,2026-05-28,Cash on Delivery,Completed,1244.88,0.0
O012328,C01728,2025-11-04,UPI,Completed,0.0,0.0
O011547,C04551,2026-03-05,Credit Card,Completed,0.0,49.0
O015640,C04195,2026-05-29,UPI,Cancelled,0.0,0.0
O015043,C01867,2025-11-05,Credit Card,Completed,2510.3,0.0
O014209,C02991,2025-10-11,Credit Card,Completed,646.32,0.0
O002469,C01962,2025-01-31,Cash on Delivery,Completed,160.23,0.0
O024648,C02934,2026-04-23,Credit Card,Returned,442.23,0.0
O016655,C00517,2025-12-05,Net Banking,Completed,362.95,0.0
O020955,C04318,2026-08-21,Cash on Delivery,Completed,0.0,0.0
O011758,C04253,2025-12-15,Debit Card,Completed,0.0,0.0
O013870,C03497,2026-07-25,Credit Card,Completed,0.0,0.0
O016999,C02353,2026-06-08,UPI,Completed,96.96,0.0
O009584,C03489,2026-05-09,UPI,Completed,0.0,0.0
O006697,C02463,2026-08-19,UPI,Completed,0.0,0.0
O020701,C00216,2025-12-04,Credit Card,Completed,746.43,0.0
O003181,C02620,2026-05-15,UPI,Completed,725.78,0.0
O015090,C00481,2025-04-28,Credit Card,Completed,395.36,0.0
O017807,C00809,2026-06-09,UPI,Completed,0.0,0.0
O008276,C02488,2026-07-04,Debit Card,Completed,0.0,0.0
O009066,C03607,2026-03-29,UPI,Completed,0.0,0.0
O011031,C00132,2026-04-08,Credit Card,Completed,0.0,0.0
O024553,C00358,2026-01-07,Cash on Delivery,Returned,355.94,0.0
O004558,C01706,2026-05-25,Debit Card,Completed,311.45,0.0
O007813,C03751,2026-08-07,Credit Card,Returned,465.25,0.0
O012840,C01886,2026-07-14,Credit Card,Completed,0.0,0.0
O006298,C04415,2026-08-06,Debit Card,Completed,2451.01,0.0
O027337,C03891,2026-06-14,UPI,Completed,925.9,0.0
O014535,C01576,2026-07-07,Credit Card,Completed,0.0,0.0
O027128,C04860,2026-02-11,UPI,Completed,540.25,0.0
O001133,C01974,2025-07-26,Credit Card,Pending,68.47,0.0
O010643,C01813,2026-06-21,Cash on Delivery,Completed,836.53,0.0
O010522,C01644,2026-07-28,UPI,Completed,0.0,0.0
O022627,C02873,2026-08-19,UPI,Completed,767.45,0.0
O024060,C02833,2026-04-25,UPI,Completed,0.0,0.0
O026794,C04745,2026-03-02,Debit Card,Completed,684.52,0.0
O002872,C03470,2026-03-29,Net Banking,Completed,1594.15,0.0
O012997,C04821,2026-08-06,UPI,Completed,0.0,0.0
O019165,C04567,2026-07-16,Credit Card,Completed,0.0,0.0
O001773,C04705,2025-10-22,Debit Card,Completed,0.0,0.0
O010594,C01065,2025-10-13,UPI,Completed,106.77,0.0
O021905,C03875,2025-06-23,Credit Card,Completed,0.0,0.0
O001914,C03971,2025-10-21,UPI,Completed,1606.86,0.0
O014213,C01949,2025-03-23,UPI,Returned,0.0,0.0
O023907,C03901,2026-05-11,UPI,Completed,0.0,0.0
O009257,C00359,2025-11-29,UPI,Completed,0.0,0.0
O020171,C00958,2025-01-06,Net Banking,Completed,949.17,0.0
O012603,C00205,2025-04-21,Cash on Delivery,Completed,339.55,0.0
O023809,C02126,2026-07-16,UPI,Completed,773.94,0.0
O014189,C00105,2026-05-18,Credit Card,Pending,0.0,0.0
O015418,C00708,2026-06-05,UPI,Completed,0.0,0.0
O018546,C03404,2025-03-18,UPI,Completed,229.19,0.0
O019393,C03021,2025-02-23,Cash on Delivery,Completed,0.0,0.0
O001106,C01352,2025-07-03,Debit Card,Completed,0.0,0.0
O024238,C01078,2025-10-31,Debit Card,Returned,559.48,0.0
O017077,C04449,2025-04-17,Debit Card,Completed,172.0,0.0
O024455,C04442,2026-06-08,UPI,Completed,0.0,0.0
O004957,C03334,2025-11-24,UPI,Completed,2001.77,0.0
O008308,C04570,2025-10-15,Debit Card,Completed,0.0,0.0
O026754,C03305,2026-04-14,UPI,Returned,0.0,0.0
O020754,C03797,2026-08-12,UPI,Completed,0.0,0.0
O019150,C04401,2025-05-25,Credit Card,Completed,0.0,0.0
O020314,C02770,2025-12-08,Net Banking,Cancelled,0.0,0.0
O024136,C02151,2025-04-18,UPI,Completed,0.0,0.0
O003697,C00052,2026-03-30,UPI,Completed,1740.91,0.0
O007779,C01534,2026-02-11,Cash on Delivery,Completed,0.0,0.0
O023470,C00004,2026-03-29,Cash on Delivery,Completed,0.0,0.0
O000629,C00180,2025-12-02,Cash on Delivery,Completed,0.0,0.0
O002452,C01619,2025-12-29,Credit Card,Completed,304.65,0.0
O023331,C01674,2025-10-14,Net Banking,Completed,0.0,0.0
O020209,C04615,2026-02-27,Cash on Delivery,Completed,1223.14,0.0
O026140,C03355,2026-04-10,Net Banking,Completed,388.91,0.0
O027489,C03445,2026-08-25,Debit Card,Completed,113.76,0.0
O020128,C03512,2026-02-20,UPI,Completed,0.0,0.0
O002177,C04323,2026-02-23,UPI,Completed,0.0,0.0
O023074,C02193,2026-07-15,UPI,Completed,501.59,0.0
O019703,C02737,2026-03-28,UPI,Completed,0.0,0.0
O026655,C04098,2025-12-18,Net Banking,Completed,0.0,0.0
O002788,C00220,2025-11-30,Net Banking,Completed,147.09,0.0
O012298,C04044,2026-03-21,UPI,Completed,0.0,0.0
O001197,C04123,2026-02-18,UPI,Completed,0.0,0.0
O018061,C02273,2025-08-08,Net Banking,Completed,0.0,0.0
O020332,C03588,2026-03-20,Credit Card,Completed,0.0,0.0
O007619,C01173,2025-07-04,Credit Card,Completed,306.69,0.0
O004445,C00795,2026-03-02,UPI,Completed,497.57,0.0
O011129,C04017,2026-01-22,Credit Card,Completed,53.68,0.0
O015515,C01191,2025-11-07,UPI,Completed,0.0,0.0
O005723,C02575,2025-11-19,Debit Card,Completed,137.14,0.0
O024392,C03137,2026-03-09,,Completed,0.0,0.0
O010696,C04634,2025-07-06,Cash on Delivery,Completed,0.0,0.0
O025406,C02490,2026-07-24,UPI,Cancelled,190.43,0.0
O018754,C02927,2025-08-17,Debit Card,Returned,419.59,0.0
O004968,C00803,2026-01-16,UPI,Completed,0.0,0.0
O018602,C02351,2026-07-29,Debit Card,Completed,538.88,0.0
O010411,C03686,2026-07-05,UPI,Completed,703.38,0.0
O019711,C04630,2025-10-23,Cash on Delivery,Cancelled,0.0,0.0
O004010,C03834,2026-05-11,Net Banking,Completed,0.0,0.0
O015516,C01191,2026-03-29,UPI,Completed,0.0,0.0
O003584,C02768,2026-08-10,Credit Card,Cancelled,1323.68,0.0
O027239,C02614,2025-02-06,Credit Card,Completed,1201.84,0.0
O018021,C02919,2026-07-21,UPI,Cancelled,134.02,0.0
O020004,C00432,2025-10-16,UPI,Completed,0.0,0.0
O022602,C04022,2026-06-10,UPI,Pending,927.8,0.0
O018853,C00687,2025-02-24,Cash on Delivery,Completed,0.0,0.0
O012425,C04419,2026-06-09,UPI,Cancelled,0.0,0.0
O008278,C02488,2026-08-17,Credit Card,Completed,769.77,0.0
O022621,C02873,2025-11-30,Debit Card,Completed,2981.51,0.0
O022358,C00342,2026-04-28,Debit Card,Completed,0.0,0.0
O003668,C01488,2025-12-28,Net Banking,Completed,120.25,0.0
O012475,C02601,2026-05-05,UPI,Completed,0.0,0.0
O021543,C00736,2025-07-25,Credit Card,Completed,522.39,0.0
O012783,C02860,2026-05-16,UPI,Completed,0.0,0.0
O010212,C00450,2026-03-29,Debit Card,Cancelled,0.0,0.0
O003424,C02410,2025-08-11,UPI,Completed,0.0,0.0
O010718,C00865,2026-05-12,Credit Card,Completed,848.87,0.0
O008200,C04140,2025-01-24,UPI,Cancelled,1750.53,0.0
O018794,C01031,2025-08-31,Cash on Delivery,Completed,0.0,0.0
O019597,C04232,2026-08-17,UPI,Completed,580.67,0.0
O025528,C02850,2025-09-18,UPI,Completed,138.95,0.0
O005367,C01655,2025-02-27,UPI,Completed,1628.23,0.0
O017314,C02885,2026-03-29,UPI,Completed,1562.11,0.0
O022978,C03069,2025-11-17,UPI,Completed,0.0,0.0
O002896,C02035,2025-05-16,Cash on Delivery,Completed,0.0,0.0
O014123,C02248,2025-03-07,UPI,Completed,0.0,0.0
O001297,C02726,2026-01-27,UPI,Completed,173.98,0.0
O003643,C00567,2026-05-19,Credit Card,Completed,0.0,0.0
O023698,C03597,2026-07-31,UPI,Completed,96.4,0.0
O025275,C04108,2025-12-22,UPI,Completed,0.0,0.0
O027121,C00380,2026-07-18,UPI,Completed,235.83,0.0
O026864,C04966,2026-04-07,Credit Card,Completed,88.73,0.0
O008549,C03723,2026-03-06,Credit Card,Completed,227.64,0.0
O021643,C02309,2025-11-22,Net Banking,Completed,0.0,0.0
O005452,C03619,2025-08-08,UPI,Completed,1286.88,0.0
O010686,C02312,2026-07-17,Net Banking,Completed,0.0,0.0
O015450,C04926,2026-05-28,Credit Card,Completed,370.37,0.0
O007867,C00175,2026-05-17,Debit Card,Returned,379.74,0.0
O019128,C00295,2026-01-21,Debit Card,Completed,0.0,0.0
O012868,C02098,2025-12-27,UPI,Completed,825.76,0.0
O014608,C03889,2026-01-26,UPI,Completed,0.0,0.0
O009798,C00421,2026-07-11,Net Banking,Completed,515.53,0.0
O011756,C04253,2025-11-22,Credit Card,Completed,0.0,0.0
O013980,C03464,2025-03-27,Cash on Delivery,Completed,1651.96,0.0
O021343,C01701,2025-06-08,Debit Card,Completed,0.0,0.0
O009739,C01007,2025-07-24,Net Banking,Completed,294.81,0.0
O014386,C02453,2025-09-21,Credit Card,Completed,95.03,0.0
O006475,C04055,2026-07-11,Cash on Delivery,Completed,0.0,0.0
O008812,C04290,2025-10-20,Cash on Delivery,Completed,1371.66,0.0
O000493,C02534,2026-07-04,Credit Card,Completed,2294.56,0.0
O011692,C03893,2026-01-19,Net Banking,Completed,0.0,0.0
O024699,C04286,2026-01-08,Cash on Delivery,Completed,224.14,0.0
O001117,C04341,2025-07-23,Net Banking,Returned,133.8,0.0
O005638,C04288,2026-06-13,Credit Card,Completed,0.0,49.0
O005086,C00669,2026-06-03,Net Banking,Completed,434.18,0.0
O001758,C00678,2025-09-29,UPI,Completed,225.53,0.0
O011487,C00980,2025-06-23,UPI,Completed,525.79,0.0
O024143,C02151,2025-08-14,Credit Card,Completed,0.0,0.0
O026241,C01528,2026-02-13,UPI,Cancelled,0.0,0.0
O006354,C00709,2025-01-29,Net Banking,Completed,451.66,0.0
O022974,C03069,2025-10-18,UPI,Completed,0.0,0.0
O026276,C00957,2026-07-31,UPI,Completed,0.0,0.0
O027401,C00475,2025-04-11,UPI,Cancelled,416.67,0.0
O027519,C03773,2026-05-27,UPI,Completed,0.0,0.0
O021626,C01280,2025-10-21,Net Banking,Completed,496.59,0.0
O003645,C00567,2026-05-27,UPI,Completed,655.82,0.0
O019168,C00426,2025-08-26,UPI,Completed,0.0,0.0
O014351,C00901,2026-02-12,UPI,Completed,0.0,0.0
O012002,C04773,2026-07-24,UPI,Completed,0.0,0.0
O023685,C03284,2025-10-17,Debit Card,Completed,107.05,0.0
O011186,C01455,2025-11-27,UPI,Completed,0.0,0.0
O001697,C02043,2026-02-15,UPI,Completed,0.0,0.0
O022070,C03715,2025-02-08,UPI,Cancelled,1129.54,0.0
O002296,C03048,2026-08-24,Credit Card,Completed,0.0,0.0
O014795,C00238,2026-06-24,UPI,Completed,0.0,0.0
O014697,C02495,2026-02-26,Credit Card,Completed,0.0,0.0
O005940,C01863,2026-03-21,Credit Card,Completed,0.0,0.0
O026153,C00563,2025-06-05,UPI,Completed,1882.17,0.0
O009969,C01875,2025-08-26,UPI,Completed,0.0,0.0
O011034,C00179,2026-06-17,Cash on Delivery,Completed,0.0,0.0
O003314,C03772,2025-09-05,UPI,Cancelled,486.58,0.0
O021166,C01387,2025-02-24,UPI,Cancelled,0.0,0.0
O014825,C00164,2026-04-17,UPI,Pending,0.0,0.0
O023830,C02767,2026-07-09,Net Banking,Completed,0.0,0.0
O009785,C00421,2025-06-19,UPI,Completed,0.0,0.0
O009916,C04257,2026-08-07,UPI,Completed,0.0,0.0
O000216,C00297,2026-03-15,UPI,Completed,0.0,0.0
O023092,C03763,2026-03-01,UPI,Completed,512.24,0.0
O001073,C01613,2026-01-24,Credit Card,Returned,0.0,49.0
O008683,C04042,2025-10-24,UPI,Completed,0.0,0.0
O026359,C04200,2026-05-29,UPI,Completed,867.91,0.0
O019868,C01086,2025-11-24,Credit Card,Cancelled,0.0,0.0
O007007,C04272,2025-06-18,UPI,Pending,0.0,0.0
O021487,C03431,2026-03-13,Debit Card,Completed,0.0,0.0
O013380,C04175,2025-02-14,UPI,Completed,0.0,0.0
O022984,C01121,2025-09-15,Debit Card,Cancelled,863.89,0.0
O020149,C00748,2026-08-04,Credit Card,Cancelled,0.0,0.0
O008653,C03615,2025-09-22,UPI,Completed,0.0,0.0
O022795,C00363,2026-01-02,UPI,Completed,0.0,49.0
O013706,C02286,2025-11-21,UPI,Completed,0.0,0.0
O015385,C02476,2025-11-21,Debit Card,Completed,1159.65,0.0
O000026,C03193,2026-02-07,UPI,Completed,0.0,0.0
O026745,C03305,2025-01-20,Net Banking,Completed,680.04,0.0
O010602,C01065,2025-12-30,UPI,Pending,214.53,0.0
O007660,C03659,2026-07-18,Cash on Delivery,Returned,0.0,0.0
O013402,C03131,2025-05-11,Net Banking,Completed,0.0,0.0
O005691,C00945,2026-05-28,Debit Card,Cancelled,1086.42,0.0
O009745,C02859,2026-04-16,UPI,Completed,0.0,0.0
O026459,C01803,2026-05-04,UPI,Completed,884.53,0.0
O025621,C03676,2025-06-03,Debit Card,Completed,1147.05,0.0
O023068,C01249,2026-08-27,Net Banking,Completed,0.0,0.0
O012722,C04087,2026-05-31,UPI,Completed,0.0,0.0
O009172,C02834,2026-03-27,Credit Card,Completed,0.0,0.0
O010848,C00093,2026-06-02,Net Banking,Completed,188.21,0.0
O011909,C02510,2026-07-27,Net Banking,Completed,416.56,0.0
O000631,C00180,2025-12-31,Credit Card,Cancelled,221.39,0.0
O021608,C03298,2026-01-13,UPI,Completed,0.0,0.0
O025697,C03125,2025-10-17,Credit Card,Completed,280.58,0.0
O008708,C03667,2026-07-09,Net Banking,Completed,679.57,0.0
O024216,C01849,2025-11-14,UPI,Completed,39.81,49.0
O006615,C03831,2026-08-04,UPI,Completed,0.0,49.0
O005244,C01787,2026-07-10,Credit Card,Completed,689.85,0.0
O001103,C01352,2025-05-28,UPI,Completed,0.0,0.0
O019661,C00850,2025-11-22,UPI,Completed,489.84,0.0
O021730,C04989,2025-07-21,Credit Card,Cancelled,482.45,0.0
O002205,C01262,2025-05-13,Credit Card,Completed,0.0,0.0
O027248,C03074,2026-03-26,UPI,Completed,0.0,0.0
O012904,C00602,2026-07-11,Credit Card,Completed,0.0,0.0
O011478,C04842,2026-03-16,Debit Card,Completed,0.0,0.0
O011309,C04612,2025-11-30,UPI,Completed,0.0,0.0
O013768,C00686,2026-08-05,Cash on Delivery,Completed,0.0,0.0
O015065,C01602,2025-09-09,Credit Card,Completed,116.74,0.0
O012513,C03968,2026-08-22,UPI,Completed,0.0,0.0
O023532,C03518,2026-02-06,UPI,Completed,239.31,0.0
O016897,C03586,2025-01-25,Debit Card,Completed,123.44,0.0
O018592,C00869,2026-08-18,Debit Card,Completed,0.0,0.0
O020937,C04245,2026-03-24,Credit Card,Completed,2070.17,0.0
O020787,C00102,2026-04-25,Debit Card,Completed,1469.5,0.0
O020103,C00266,2026-05-21,UPI,Completed,0.0,0.0
O017357,C02148,2026-06-20,Cash on Delivery,Completed,606.38,0.0
O020964,C04441,2026-07-08,Credit Card,Completed,214.26,0.0
O022901,C03757,2025-11-07,Credit Card,Completed,2560.22,0.0
O014891,C01812,2025-11-13,UPI,Returned,0.0,0.0
O000720,C00229,2025-11-22,UPI,Completed,588.01,0.0
O013840,C02856,2025-12-31,Credit Card,Completed,1456.44,0.0
O006156,C01028,2026-02-17,Cash on Delivery,Completed,0.0,0.0
O020094,C04699,2025-11-03,Credit Card,Returned,1511.13,0.0
O019188,C01055,2025-10-11,UPI,Completed,0.0,0.0
O018951,C01266,2026-05-18,Credit Card,Returned,0.0,0.0
O004026,C01478,2026-04-03,Debit Card,Completed,0.0,0.0
O022583,C01333,2026-07-21,UPI,Completed,173.51,0.0
O008225,C00726,2026-03-11,UPI,Completed,1080.74,0.0
O017909,C01714,2026-04-24,Cash on Delivery,Completed,0.0,0.0
O020448,C04306,2026-08-18,Credit Card,Completed,0.0,0.0
O015494,C03381,2025-01-05,UPI,Completed,0.0,0.0
O019177,C02583,2026-02-17,Cash on Delivery,Completed,0.0,0.0
O016094,C01005,2026-07-10,Cash on Delivery,Completed,954.15,0.0
O018607,C03443,2026-02-06,Credit Card,Completed,0.0,0.0
O005819,C02881,2026-06-28,UPI,Completed,0.0,0.0
O011957,C03079,2026-01-20,UPI,Completed,120.65,0.0
O003867,C01984,2025-12-27,UPI,Completed,1297.4,0.0
O023489,C01064,2026-04-26,Cash on Delivery,Completed,0.0,0.0
O002746,C04858,2025-08-24,UPI,Completed,148.73,0.0
O011868,C03270,2026-07-26,UPI,Completed,481.01,0.0
O010344,C03685,2026-03-22,UPI,Completed,0.0,0.0
O024088,C04380,2026-07-19,Credit Card,Completed,0.0,0.0
O011951,C00930,2025-09-12,UPI,Completed,256.51,0.0
O024928,C01157,2025-07-24,UPI,Completed,0.0,49.0
O019612,C00893,2026-01-19,UPI,Completed,803.53,0.0
O004215,C04839,2025-08-13,Debit Card,Completed,0.0,49.0
O020308,C00016,2026-05-10,Net Banking,Completed,613.61,0.0
O012097,C00259,2026-04-02,UPI,Completed,1318.23,0.0
O015194,C01424,2026-04-20,Cash on Delivery,Cancelled,885.77,0.0
O019644,C02264,2026-02-06,UPI,Completed,0.0,0.0
O001402,C04233,2026-06-03,Credit Card,Completed,31.66,49.0
O012829,C02029,2025-11-22,Credit Card,Completed,230.79,0.0
O021364,C04403,2026-05-29,UPI,Completed,0.0,0.0
O003254,C03002,2026-06-22,Net Banking,Completed,1094.99,0.0
O025637,C03676,2026-05-24,Net Banking,Completed,0.0,0.0
O019046,C03780,2026-05-15,UPI,Completed,354.93,0.0
O002159,C00255,2026-03-15,Credit Card,Completed,587.74,0.0
O008579,C01351,2026-05-08,UPI,Completed,0.0,0.0
O017059,C00576,2025-08-02,,Completed,158.94,0.0
O024093,C04380,2026-08-02,UPI,Completed,0.0,0.0
O007012,C04272,2026-08-18,UPI,Completed,543.51,0.0
O023663,C01170,2025-03-06,Credit Card,Returned,3087.81,0.0
O010198,C01290,2026-01-05,Net Banking,Completed,173.53,0.0
O003842,C02851,2025-12-21,Cash on Delivery,Completed,353.86,0.0
O018200,C03781,2026-07-13,UPI,Completed,1030.1,0.0
O019558,C01291,2026-04-29,Credit Card,Completed,0.0,0.0
O020133,C00272,2026-08-24,Credit Card,Completed,0.0,0.0
O011850,C04807,2025-04-09,Debit Card,Completed,943.17,0.0
O002101,C00027,2026-08-26,UPI,Completed,0.0,0.0
O023093,C03763,2026-03-25,UPI,Completed,0.0,0.0
O001674,C04927,2026-03-22,Cash on Delivery,Completed,269.53,0.0
O010294,C02760,2025-08-18,Cash on Delivery,Completed,486.82,0.0
O004214,C04839,2025-06-26,UPI,Completed,0.0,0.0
O007481,C02078,2025-05-02,Credit Card,Completed,0.0,0.0
O017933,C01440,2026-06-16,Cash on Delivery,Returned,0.0,0.0
O014563,C04828,2026-02-18,UPI,Completed,0.0,0.0
O023477,C00920,2025-07-02,Cash on Delivery,Completed,1406.73,0.0
O011516,C04775,2026-05-06,UPI,Completed,696.37,0.0
O008548,C03723,2026-03-02,Debit Card,Completed,0.0,0.0
O021569,C03230,2025-12-09,UPI,Completed,0.0,0.0
O017846,C00459,2026-02-20,,Completed,0.0,0.0
O014824,C00164,2026-04-14,Cash on Delivery,Completed,256.54,0.0
O016924,C00969,2025-03-12,Debit Card,Completed,0.0,0.0
O019605,C00893,2025-11-30,UPI,Completed,0.0,0.0
O016364,C04510,2025-11-12,UPI,Completed,0.0,0.0
O022854,C01835,2025-02-01,UPI,Completed,0.0,0.0
O014610,C03889,2026-05-28,Net Banking,Completed,0.0,0.0
O018136,C03430,2025-09-01,UPI,Completed,1385.07,0.0
O020361,C00039,2026-03-13,Credit Card,Cancelled,320.9,0.0
O018157,C03976,2025-10-02,UPI,Completed,0.0,0.0
O009389,C04399,2026-01-26,Credit Card,Completed,141.32,0.0
O010071,C02943,2026-08-13,Cash on Delivery,Completed,0.0,0.0
O010861,C02648,2025-08-07,,Completed,0.0,0.0
O018401,C01560,2026-05-20,UPI,Returned,0.0,0.0
O002006,C00430,2025-08-29,Credit Card,Completed,2671.3,0.0
O020278,C01132,2025-09-29,Net Banking,Completed,1287.97,0.0
O019622,C03973,2026-06-22,Credit Card,Completed,0.0,0.0
O020809,C00172,2025-03-06,UPI,Returned,1276.1,0.0
O015888,C00350,2026-02-17,UPI,Completed,0.0,0.0
O015234,C03616,2025-01-22,Credit Card,Completed,621.21,0.0
O013412,C04366,2025-09-24,UPI,Completed,2162.58,0.0
O002258,C01116,2026-08-21,Debit Card,Pending,453.03,0.0
O023574,C02710,2026-05-15,Cash on Delivery,Completed,805.23,0.0
O020457,C04921,2026-01-31,UPI,Completed,416.19,0.0
O005575,C02019,2026-04-28,UPI,Completed,0.0,0.0
O009084,C01164,2026-06-23,Credit Card,Completed,0.0,0.0
O026875,C02694,2026-01-04,,Completed,0.0,0.0
O005356,C03372,2025-02-03,Debit Card,Completed,0.0,0.0
O006094,C01790,2026-02-25,UPI,Completed,0.0,0.0
O007936,C00691,2025-12-08,UPI,Completed,0.0,0.0
O024847,C00500,2026-04-07,UPI,Cancelled,0.0,0.0
O001520,C04547,2026-02-20,UPI,Completed,0.0,0.0
O026615,C01734,2025-08-20,UPI,Completed,846.57,0.0
O001379,C00492,2026-05-03,Credit Card,Completed,0.0,0.0
O022057,C01482,2026-01-07,UPI,Completed,608.05,0.0
O018972,C04350,2026-07-05,UPI,Cancelled,57.63,49.0
O015207,C00633,2025-11-09,UPI,Completed,0.0,0.0
O021808,C00910,2026-06-13,Credit Card,Completed,1235.06,0.0
O022006,C04698,2025-03-31,Net Banking,Completed,395.09,0.0
O024555,C00358,2026-01-31,UPI,Completed,0.0,0.0
O013201,C01081,2026-06-16,Credit Card,Completed,0.0,0.0
O025048,C02915,2026-07-12,UPI,Completed,195.1,0.0
O005843,C00167,2026-05-14,Cash on Delivery,Completed,495.25,0.0
O007123,C02498,2026-06-29,,Cancelled,0.0,0.0
O016212,C02502,2026-03-03,Credit Card,Completed,0.0,0.0
O012821,C01901,2025-06-17,UPI,Completed,272.49,0.0
O005833,C03997,2026-04-12,UPI,Completed,460.03,0.0
O009822,C00440,2025-05-25,Credit Card,Completed,0.0,0.0
O021273,C00610,2025-10-18,UPI,Completed,628.36,0.0
O012719,C03559,2025-08-07,UPI,Completed,943.89,0.0
O022289,C00952,2026-04-09,Credit Card,Cancelled,970.62,0.0
O000523,C04957,2026-05-17,Net Banking,Completed,322.84,0.0
O019992,C02997,2026-04-01,Cash on Delivery,Completed,0.0,0.0
O015373,C02197,2026-06-09,Net Banking,Completed,346.8,0.0
O000235,C04697,2026-07-18,Cash on Delivery,Completed,0.0,0.0
O012181,C03208,2025-05-12,UPI,Completed,203.59,0.0
O020181,C03838,2025-10-07,UPI,Returned,0.0,0.0
O006319,C03468,2026-01-04,UPI,Completed,0.0,0.0
O023479,C00920,2025-08-16,UPI,Completed,0.0,0.0
O011993,C01911,2026-04-25,Cash on Delivery,Completed,0.0,0.0
O025518,C00581,2026-07-06,Credit Card,Completed,0.0,49.0
O001949,C02630,2026-07-22,UPI,Completed,0.0,0.0
O006362,C01504,2025-07-08,Cash on Delivery,Completed,0.0,0.0
O026732,C01854,2026-03-06,UPI,Completed,0.0,0.0
O025479,C04846,2025-08-14,UPI,Cancelled,327.05,0.0
O011685,C03893,2026-01-09,UPI,Returned,1803.51,0.0
O022476,C04865,2026-04-05,UPI,Completed,1960.72,0.0
O015928,C04677,2025-07-24,,Completed,0.0,0.0
O026298,C03235,2026-02-26,UPI,Completed,0.0,0.0
O002225,C00316,2026-07-04,Debit Card,Completed,622.31,0.0
O026237,C01219,2026-03-30,Debit Card,Completed,0.0,0.0
O015247,C01466,2025-12-17,UPI,Completed,0.0,0.0
O016210,C02502,2026-03-02,UPI,Completed,317.55,0.0
O005572,C03246,2026-08-11,Net Banking,Completed,0.0,0.0
O004524,C02699,2025-11-14,Credit Card,Cancelled,496.61,0.0
O005794,C00192,2026-03-27,UPI,Completed,1089.25,0.0
O020617,C04856,2025-10-27,UPI,Completed,0.0,0.0
O005739,C04129,2026-08-08,Cash on Delivery,Completed,0.0,49.0
O019009,C03483,2026-04-23,Debit Card,Completed,0.0,0.0
O004729,C01336,2026-06-19,UPI,Completed,518.62,0.0
O007819,C03860,2025-12-09,Cash on Delivery,Completed,0.0,0.0
O008860,C01700,2026-05-31,UPI,Completed,0.0,0.0
O027430,C04556,2026-03-24,Cash on Delivery,Completed,0.0,0.0
O022336,C02609,2026-06-12,UPI,Completed,0.0,0.0
O015276,C01822,2025-05-05,UPI,Completed,0.0,0.0
O023813,C04124,2025-08-29,Net Banking,Completed,4017.35,0.0
O002438,C01169,2026-02-23,UPI,Completed,290.12,0.0
O022441,C01991,2025-11-08,Cash on Delivery,Completed,431.72,0.0
O014088,C02091,2025-01-24,Net Banking,Completed,0.0,0.0
O022737,C03532,2025-08-03,UPI,Completed,0.0,0.0
O011990,C02754,2025-01-11,Net Banking,Cancelled,0.0,0.0
O003168,C02255,2026-03-06,Credit Card,Completed,1151.64,0.0
O018194,C01416,2026-04-27,Debit Card,Completed,0.0,0.0
O024841,C01681,2026-03-03,UPI,Completed,0.0,0.0
O021471,C01782,2025-08-05,Credit Card,Completed,0.0,0.0
O013753,C04734,2026-03-07,Credit Card,Completed,0.0,0.0
O015921,C01444,2026-03-29,Debit Card,Completed,0.0,0.0
O014028,C01285,2025-03-20,UPI,Completed,0.0,49.0
O007017,C00491,2026-01-29,Credit Card,Completed,0.0,49.0
O013387,C04175,2025-05-30,Credit Card,Completed,1623.94,0.0
O015999,C00787,2025-11-08,Credit Card,Completed,0.0,0.0
O012642,C03517,2026-07-03,Net Banking,Completed,0.0,0.0
O024397,C04613,2025-04-07,Net Banking,Completed,0.0,0.0
O004946,C01021,2025-10-24,Debit Card,Completed,795.23,0.0
O015650,C00631,2026-07-10,Debit Card,Cancelled,0.0,0.0
O012238,C01784,2025-11-24,UPI,Completed,0.0,0.0
O006047,C01062,2025-05-05,Debit Card,Completed,0.0,0.0
O009228,C03918,2025-08-04,Debit Card,Cancelled,0.0,0.0
O005586,C00832,2025-12-03,UPI,Completed,0.0,0.0
O023304,C00321,2026-03-11,UPI,Completed,548.94,0.0
O005591,C04694,2026-01-16,Net Banking,Completed,0.0,0.0
O001229,C00034,2026-02-13,UPI,Completed,0.0,0.0
O018692,C00516,2025-04-27,Cash on Delivery,Completed,0.0,0.0
O023231,C04376,2025-01-07,Cash on Delivery,Completed,0.0,0.0
O013342,C04495,2026-07-05,Debit Card,Cancelled,3589.24,0.0
O013334,C01038,2026-08-16,UPI,Completed,330.48,0.0
O014744,C04102,2026-07-23,UPI,Completed,555.9,0.0
O008245,C01427,2025-11-13,UPI,Completed,231.92,0.0
O027441,C02434,2025-06-09,UPI,Completed,1088.82,0.0
O016238,C00962,2025-05-01,UPI,Completed,0.0,0.0
O006556,C03241,2026-04-10,Credit Card,Completed,0.0,0.0
