customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C03811,221,2,18852.0,1,2,3,6,Lost
C03812,0,3,8865.0,5,3,2,10,Loyal Customers
C03813,72,3,8735.0,3,3,2,8,Loyal Customers
C03814,31,1,17693.0,4,1,3,8,Potential Loyalists
C03815,320,7,85182.0,1,4,5,10,At Risk
C03816,24,1,2319.0,5,1,1,7,Potential Loyalists
C03817,49,7,39469.0,4,4,4,12,Champions
C03818,155,1,7496.0,2,1,2,5,Lost
C03819,43,1,549.0,4,1,1,6,Potential Loyalists
C03820,44,5,42476.0,4,4,5,13,Champions
C03821,159,5,18271.0,2,4,3,9,At Risk
C03822,26,13,49305.0,5,5,5,15,Champions
C03823,129,1,9655.0,2,1,2,5,Lost
C03824,52,4,35301.0,4,3,4,11,Loyal Customers
C03825,52,6,18921.0,4,4,3,11,Loyal Customers
C03826,35,1,7826.0,4,1,2,7,Potential Loyalists
C03827,362,3,14123.0,1,3,3,7,At Risk
C03828,7,4,11864.0,5,3,2,10,Loyal Customers
C03829,141,3,7836.0,2,3,2,7,At Risk
C03830,123,3,16851.0,2,3,3,8,At Risk
C03831,27,4,7575.0,5,3,2,10,Loyal Customers
C03832,148,18,47491.0,2,5,5,12,At Risk
C03833,32,1,7896.0,4,1,2,7,Potential Loyalists
C03834,107,14,74196.0,3,5,5,13,Loyal Customers
C03835,169,8,34246.0,2,5,4,11,At Risk
C03836,67,1,9755.0,3,1,2,6,Lost
C03837,244,6,26725.0,1,4,4,9,At Risk
C03838,46,3,31944.0,4,3,4,11,Loyal Customers
C03839,10,3,16970.0,5,3,3,11,Loyal Customers
C03840,10,12,75248.0,5,5,5,15,Champions
C03841,33,8,58275.0,4,5,5,14,Champions
C03842,96,17,101885.0,3,5,5,13,Loyal Customers
C03843,420,1,11925.0,1,1,2,4,Lost
C03844,0,1,8275.0,5,1,2,8,Potential Loyalists
C03845,51,11,42037.0,4,5,5,14,Champions
C03846,218,8,61401.0,1,5,5,11,At Risk
C03847,207,8,45046.0,2,5,5,12,At Risk
C03848,41,4,14040.0,4,3,3,10,Loyal Customers
C03849,44,4,30964.0,4,3,4,11,Loyal Customers
C03851,306,11,67392.0,1,5,5,11,At Risk
C03852,184,7,35493.0,2,4,4,10,At Risk
C03853,194,4,6503.0,2,3,1,6,At Risk
C03854,162,1,1757.0,2,1,1,4,Lost
C03855,72,2,20773.0,3,2,3,8,Lost
C03856,92,12,125536.0,3,5,5,13,Loyal Customers
C03857,212,3,17343.0,1,3,3,7,At Risk
C03858,59,3,6346.0,3,3,1,7,Loyal Customers
C03859,9,16,49266.0,5,5,5,15,Champions
C03860,126,5,28002.0,2,4,4,10,At Risk
C03861,100,8,35066.0,3,5,4,12,Loyal Customers
C03862,174,2,23007.0,2,2,4,8,Lost
C03863,101,14,52117.0,3,5,5,13,Loyal Customers
C03864,132,1,6458.0,2,1,1,4,Lost
C03865,72,14,85175.0,3,5,5,13,Loyal Customers
C03866,19,14,55657.0,5,5,5,15,Champions
C03867,115,2,24263.0,3,2,4,9,Lost
C03868,141,4,15089.0,2,3,3,8,At Risk
C03869,183,4,27808.0,2,3,4,9,At Risk
C03870,101,1,9117.0,3,1,2,6,Lost
C03871,131,1,1918.0,2,1,1,4,Lost
C03872,12,1,5498.0,5,1,1,7,Potential Loyalists
C03873,403,5,32422.0,1,4,4,9,At Risk
C03874,64,1,249.0,3,1,1,5,Lost
C03875,47,5,12393.0,4,4,2,10,Loyal Customers
C03876,99,4,14301.0,3,3,3,9,Loyal Customers
C03877,28,9,32937.0,4,5,4,13,Champions
C03878,58,5,15981.0,3,4,3,10,Loyal Customers
C03879,0,7,30097.0,5,4,4,13,Champions
C03880,195,2,9443.0,2,2,2,6,Lost
C03881,266,1,11644.0,1,1,2,4,Lost
C03882,35,1,2239.0,4,1,1,6,Potential Loyalists
C03883,8,1,4378.0,5,1,1,7,Potential Loyalists
C03884,19,3,4657.0,5,3,1,9,Loyal Customers
C03885,55,1,2908.0,3,1,1,5,Lost
C03886,26,16,84319.0,5,5,5,15,Champions
C03888,145,2,4126.0,2,2,1,5,Lost
C03889,53,4,8784.0,4,3,2,9,Loyal Customers
C03890,179,1,9826.0,2,1,2,5,Lost
C03891,19,4,31017.0,5,3,4,12,Loyal Customers
C03892,298,3,12334.0,1,3,2,6,At Risk
C03893,224,12,89220.0,1,5,5,11,At Risk
C03894,157,4,13244.0,2,3,3,8,At Risk
C03895,41,5,50735.0,4,4,5,13,Champions
C03897,332,2,11644.0,1,2,2,5,Lost
C03898,167,1,1799.0,2,1,1,4,Lost
C03899,136,11,136326.0,2,5,5,12,At Risk
C03900,57,4,12953.0,3,3,2,8,Loyal Customers
C03901,36,8,25667.0,4,5,4,13,Champions
C03902,100,10,28804.0,3,5,4,12,Loyal Customers
C03903,15,1,3818.0,5,1,1,7,Potential Loyalists
C03904,18,9,25074.0,5,5,4,14,Champions
C03905,15,4,53083.0,5,3,5,13,Loyal Customers
C03906,13,4,40229.0,5,3,4,12,Loyal Customers
C03907,593,3,18770.0,1,3,3,7,At Risk
C03908,235,6,26899.0,1,4,4,9,At Risk
C03909,155,2,17120.0,2,2,3,7,Lost
C03910,308,6,36087.0,1,4,4,9,At Risk
C03911,108,4,24072.0,3,3,4,10,Loyal Customers
C03912,12,6,16288.0,5,4,3,12,Loyal Customers
C03913,54,9,37551.0,4,5,4,13,Champions
C03914,22,12,120615.0,5,5,5,15,Champions
C03915,330,2,9465.0,1,2,2,5,Lost
C03916,227,2,13714.0,1,2,3,6,Lost
C03917,56,1,8116.0,3,1,2,6,Lost
C03918,351,6,54228.0,1,4,5,10,At Risk
C03919,232,1,4156.0,1,1,1,3,Lost
C03920,19,8,53042.0,5,5,5,15,Champions
C03921,39,5,11124.0,4,4,2,10,Loyal Customers
C03922,77,1,5847.0,3,1,1,5,Lost
C03923,44,2,2108.0,4,2,1,7,Potential Loyalists
C03924,2,4,26344.0,5,3,4,12,Loyal Customers
C03925,0,2,9597.0,5,2,2,9,Potential Loyalists
C03926,9,6,52427.0,5,4,5,14,Champions
C03927,340,8,23924.0,1,5,4,10,At Risk
C03928,61,5,46464.0,3,4,5,12,Loyal Customers
C03929,50,4,19170.0,4,3,3,10,Loyal Customers
C03931,219,4,15361.0,1,3,3,7,At Risk
C03932,18,4,17870.0,5,3,3,11,Loyal Customers
C03933,23,4,23925.0,5,3,4,12,Loyal Customers
C03935,196,1,4977.0,2,1,1,4,Lost
C03936,128,2,6902.0,2,2,2,6,Lost
C03937,11,8,19668.0,5,5,3,13,Loyal Customers
C03938,33,1,1979.0,4,1,1,6,Potential Loyalists
C03939,13,9,28937.0,5,5,4,14,Champions
C03940,16,2,22070.0,5,2,3,10,Potential Loyalists
C03941,87,1,5117.0,3,1,1,5,Lost
C03942,48,16,62119.0,4,5,5,14,Champions
C03943,280,2,24471.0,1,2,4,7,Lost
C03944,39,1,12336.0,4,1,2,7,Potential Loyalists
C03945,48,9,33534.0,4,5,4,13,Champions
C03946,73,1,3298.0,3,1,1,5,Lost
C03947,18,4,15543.0,5,3,3,11,Loyal Customers
C03948,54,1,3599.0,4,1,1,6,Potential Loyalists
C03949,0,1,7377.0,5,1,2,8,Potential Loyalists
C03950,37,1,249.0,4,1,1,6,Potential Loyalists
C03951,9,12,40390.0,5,5,4,14,Champions
C03952,103,4,17312.0,3,3,3,9,Loyal Customers
C03953,46,4,6604.0,4,3,2,9,Loyal Customers
C03954,174,4,20468.0,2,3,3,8,At Risk
C03955,152,2,1276.0,2,2,1,5,Lost
C03956,31,5,33970.0,4,4,4,12,Champions
C03957,514,2,5577.0,1,2,1,4,Lost
C03958,15,3,13935.0,5,3,3,11,Loyal Customers
C03959,274,10,34793.0,1,5,4,10,At Risk
C03960,232,1,4278.0,1,1,1,3,Lost
C03961,51,3,23498.0,4,3,4,11,Loyal Customers
C03962,32,8,33695.0,4,5,4,13,Champions
C03963,108,1,2668.0,3,1,1,5,Lost
C03964,113,1,5326.0,3,1,1,5,Lost
C03965,22,5,8634.0,5,4,2,11,Loyal Customers
C03966,74,9,33804.0,3,5,4,12,Loyal Customers
C03967,60,2,17063.0,3,2,3,8,Lost
C03968,9,2,4937.0,5,2,1,8,Potential Loyalists
C03969,171,1,3358.0,2,1,1,4,Lost
C03970,2,6,71151.0,5,4,5,14,Champions
C03971,306,10,103365.0,1,5,5,11,At Risk
C03972,118,7,47226.0,2,4,5,11,At Risk
C03973,59,7,51155.0,3,4,5,12,Loyal Customers
C03974,46,1,2319.0,4,1,1,6,Potential Loyalists
C03975,131,1,5616.0,2,1,1,4,Lost
C03976,149,14,48525.0,2,5,5,12,At Risk
C03977,94,7,46647.0,3,4,5,12,Loyal Customers
C03978,453,15,36360.0,1,5,4,10,At Risk
C03979,42,3,8166.0,4,3,2,9,Loyal Customers
C03980,219,1,2798.0,1,1,1,3,Lost
C03981,60,7,43894.0,3,4,5,12,Loyal Customers
C03982,16,5,77860.0,5,4,5,14,Champions
C03983,78,11,30541.0,3,5,4,12,Loyal Customers
C03984,40,6,25877.0,4,4,4,12,Champions
C03985,31,1,5636.0,4,1,1,6,Potential Loyalists
C03986,54,3,15312.0,4,3,3,10,Loyal Customers
C03987,14,10,77244.0,5,5,5,15,Champions
C03988,350,1,17671.0,1,1,3,5,Lost
C03989,61,7,39838.0,3,4,4,11,Loyal Customers
C03990,142,1,9346.0,2,1,2,5,Lost
C03991,129,1,11726.0,2,1,2,5,Lost
C03992,54,1,5946.0,4,1,1,6,Potential Loyalists
C03993,30,1,4357.0,4,1,1,6,Potential Loyalists
C03994,27,4,33495.0,5,3,4,12,Loyal Customers
C03995,57,10,113058.0,3,5,5,13,Loyal Customers
C03996,6,3,6735.0,5,3,2,10,Loyal Customers
C03997,12,6,20371.0,5,4,3,12,Loyal Customers
C03998,143,3,31577.0,2,3,4,9,At Risk
C03999,41,7,39959.0,4,4,4,12,Champions
C04000,119,7,20528.0,2,4,3,9,At Risk
C04001,227,7,53217.0,1,4,5,10,At Risk
C04002,60,2,2468.0,3,2,1,6,Lost
C04003,291,6,16050.0,1,4,3,8,At Risk
C04004,50,5,10404.0,4,4,2,10,Loyal Customers
C04005,61,1,469.0,3,1,1,5,Lost
C04006,80,2,8426.0,3,2,2,7,Lost
C04008,485,6,26753.0,1,4,4,9,At Risk
C04010,29,4,7815.0,4,3,2,9,Loyal Customers
C04012,173,5,18043.0,2,4,3,9,At Risk
C04013,36,7,47368.0,4,4,5,13,Champions
C04014,9,7,25766.0,5,4,4,13,Champions
C04015,85,12,81573.0,3,5,5,13,Loyal Customers
C04016,33,1,8426.0,4,1,2,7,Potential Loyalists
C04017,221,3,7226.0,1,3,2,6,At Risk
C04018,23,6,23557.0,5,4,4,13,Champions
C04020,18,4,32779.0,5,3,4,12,Loyal Customers
C04021,66,5,28005.0,3,4,4,11,Loyal Customers
C04022,66,9,32305.0,3,5,4,12,Loyal Customers
C04024,138,9,59049.0,2,5,5,12,At Risk
C04025,29,4,16412.0,4,3,3,10,Loyal Customers
C04026,18,1,22261.0,5,1,3,9,Potential Loyalists
C04027,60,5,39050.0,3,4,4,11,Loyal Customers
C04028,117,2,9296.0,2,2,2,6,Lost
C04029,50,4,52623.0,4,3,5,12,Loyal Customers
C04030,22,2,5987.0,5,2,1,8,Potential Loyalists
C04031,22,8,29605.0,5,5,4,14,Champions
C04032,184,1,1249.0,2,1,1,4,Lost
C04033,464,1,2687.0,1,1,1,3,Lost
C04034,117,3,5366.0,2,3,1,6,At Risk
C04035,120,1,9037.0,2,1,2,5,Lost
C04036,399,4,29127.0,1,3,4,8,At Risk
C04037,48,2,31118.0,4,2,4,10,Potential Loyalists
C04038,9,8,58996.0,5,5,5,15,Champions
C04039,51,4,12683.0,4,3,2,9,Loyal Customers
C04040,53,4,30747.0,4,3,4,11,Loyal Customers
C04041,20,10,35908.0,5,5,4,14,Champions
C04042,29,12,74750.0,4,5,5,14,Champions
C04043,37,13,52592.0,4,5,5,14,Champions
C04044,163,13,97620.0,2,5,5,12,At Risk
C04045,238,1,11956.0,1,1,2,4,Lost
C04046,14,7,19268.0,5,4,3,12,Loyal Customers
C04047,170,6,38400.0,2,4,4,10,At Risk
C04048,121,6,68867.0,2,4,5,11,At Risk
C04049,10,1,17721.0,5,1,3,9,Potential Loyalists
C04051,69,3,19973.0,3,3,3,9,Loyal Customers
C04052,24,1,4377.0,5,1,1,7,Potential Loyalists
C04053,245,12,131366.0,1,5,5,11,At Risk
C04054,452,5,16242.0,1,4,3,8,At Risk
C04055,51,4,16631.0,4,3,3,10,Loyal Customers
C04056,11,1,5418.0,5,1,1,7,Potential Loyalists
C04057,1,1,4207.0,5,1,1,7,Potential Loyalists
C04058,112,4,38555.0,3,3,4,10,Loyal Customers
C04059,73,4,11385.0,3,3,2,8,Loyal Customers
C04060,132,13,46685.0,2,5,5,12,At Risk
C04062,58,2,5916.0,3,2,1,6,Lost
C04063,87,3,12025.0,3,3,2,8,Loyal Customers
C04064,7,14,150566.0,5,5,5,15,Champions
C04065,48,4,26857.0,4,3,4,11,Loyal Customers
C04066,154,1,11285.0,2,1,2,5,Lost
C04067,37,2,16512.0,4,2,3,9,Potential Loyalists
C04068,10,1,3489.0,5,1,1,7,Potential Loyalists
C04069,119,1,1169.0,2,1,1,4,Lost
C04070,54,7,17718.0,4,4,3,11,Loyal Customers
C04071,268,1,469.0,1,1,1,3,Lost
C04072,48,3,4956.0,4,3,1,8,Loyal Customers
C04074,15,16,60417.0,5,5,5,15,Champions
C04075,31,12,88860.0,4,5,5,14,Champions
C04076,112,1,16583.0,3,1,3,7,Lost
C04077,212,1,1109.0,1,1,1,3,Lost
C04078,47,6,24179.0,4,4,4,12,Champions
C04079,17,1,5586.0,5,1,1,7,Potential Loyalists
C04080,18,1,2838.0,5,1,1,7,Potential Loyalists
C04081,147,5,27158.0,2,4,4,10,At Risk
C04082,510,1,359.0,1,1,1,3,Lost
C04083,77,6,43232.0,3,4,5,12,Loyal Customers
C04084,604,5,29348.0,1,4,4,9,At Risk
C04085,51,3,27428.0,4,3,4,11,Loyal Customers
C04086,43,1,2218.0,4,1,1,6,Potential Loyalists
C04087,19,3,5076.0,5,3,1,9,Loyal Customers
C04088,27,1,8615.0,5,1,2,8,Potential Loyalists
C04089,132,10,32954.0,2,5,4,11,At Risk
C04090,70,1,1699.0,3,1,1,5,Lost
C04091,59,6,38074.0,3,4,4,11,Loyal Customers
C04092,142,1,2336.0,2,1,1,4,Lost
C04093,122,4,17927.0,2,3,3,8,At Risk
C04094,101,7,44858.0,3,4,5,12,Loyal Customers
C04095,593,4,6884.0,1,3,2,6,At Risk
C04096,137,1,11157.0,2,1,2,5,Lost
C04097,148,7,16718.0,2,4,3,9,At Risk
C04098,81,12,58374.0,3,5,5,13,Loyal Customers
C04099,154,15,192555.0,2,5,5,12,At Risk
C04100,6,3,13592.0,5,3,3,11,Loyal Customers
C04101,161,1,1487.0,2,1,1,4,Lost
C04102,24,9,21857.0,5,5,3,13,Loyal Customers
C04103,7,1,3698.0,5,1,1,7,Potential Loyalists
C04104,49,2,12035.0,4,2,2,8,Potential Loyalists
C04105,41,3,57465.0,4,3,5,12,Loyal Customers
C04106,449,8,17426.0,1,5,3,9,At Risk
C04107,129,1,7407.0,2,1,2,5,Lost
C04108,245,14,51566.0,1,5,5,11,At Risk
C04109,32,6,13821.0,4,4,3,11,Loyal Customers
C04110,55,5,24526.0,3,4,4,11,Loyal Customers
C04111,50,6,22658.0,4,4,3,11,Loyal Customers
C04112,38,1,7696.0,4,1,2,7,Potential Loyalists
C04113,155,5,26699.0,2,4,4,10,At Risk
C04114,23,1,5896.0,5,1,1,7,Potential Loyalists
C04115,27,4,15321.0,5,3,3,11,Loyal Customers
C04116,83,6,77008.0,3,4,5,12,Loyal Customers
C04117,24,1,719.0,5,1,1,7,Potential Loyalists
C04118,8,7,19201.0,5,4,3,12,Loyal Customers
C04119,25,1,3408.0,5,1,1,7,Potential Loyalists
C04120,56,2,7636.0,3,2,2,7,Lost
C04121,56,3,10664.0,3,3,2,8,Loyal Customers
C04122,343,4,60462.0,1,3,5,9,At Risk
C04123,194,9,55878.0,2,5,5,12,At Risk
C04124,367,3,46619.0,1,3,5,9,At Risk
C04125,30,9,59699.0,4,5,5,14,Champions
C04126,37,2,17954.0,4,2,3,9,Potential Loyalists
C04127,53,4,14013.0,4,3,3,10,Loyal Customers
C04128,12,6,62391.0,5,4,5,14,Champions
C04129,23,2,1028.0,5,2,1,8,Potential Loyalists
C04130,7,10,75995.0,5,5,5,15,Champions
C04131,20,4,11783.0,5,3,2,10,Loyal Customers
C04132,113,5,16699.0,3,4,3,10,Loyal Customers
C04133,146,1,8157.0,2,1,2,5,Lost
C04134,442,2,7666.0,1,2,2,5,Lost
C04135,0,3,15140.0,5,3,3,11,Loyal Customers
C04136,1,14,41461.0,5,5,4,14,Champions
C04137,349,8,93424.0,1,5,5,11,At Risk
C04138,256,1,13172.0,1,1,3,5,Lost
C04139,23,5,15442.0,5,4,3,12,Loyal Customers
C04140,479,7,85179.0,1,4,5,10,At Risk
C04141,50,3,7185.0,4,3,2,9,Loyal Customers
C04142,60,3,7885.0,3,3,2,8,Loyal Customers
C04143,60,12,63532.0,3,5,5,13,Loyal Customers
C04144,43,4,37380.0,4,3,4,11,Loyal Customers
C04145,291,3,28375.0,1,3,4,8,At Risk
C04147,32,2,2407.0,4,2,1,7,Potential Loyalists
C04148,47,5,43681.0,4,4,5,13,Champions
C04149,40,3,12505.0,4,3,2,9,Loyal Customers
C04151,9,1,2078.0,5,1,1,7,Potential Loyalists
C04152,176,3,8216.0,2,3,2,7,At Risk
C04153,92,4,11354.0,3,3,2,8,Loyal Customers
C04154,199,1,8567.0,2,1,2,5,Lost
C04155,31,2,4528.0,4,2,1,7,Potential Loyalists
C04156,63,4,51114.0,3,3,5,11,Loyal Customers
C04157,56,6,28369.0,3,4,4,11,Loyal Customers
C04158,7,7,21230.0,5,4,3,12,Loyal Customers
C04159,32,3,9425.0,4,3,2,9,Loyal Customers
C04160,172,1,6075.0,2,1,1,4,Lost
C04161,597,2,5647.0,1,2,1,4,Lost
C04162,25,2,17441.0,5,2,3,10,Potential Loyalists
C04164,5,8,19798.0,5,5,3,13,Loyal Customers
C04165,32,4,13184.0,4,3,3,10,Loyal Customers
C04166,73,10,75639.0,3,5,5,13,Loyal Customers
C04167,213,4,9964.0,1,3,2,6,At Risk
C04168,326,8,120427.0,1,5,5,11,At Risk
C04169,63,2,32978.0,3,2,4,9,Lost
C04170,163,1,4038.0,2,1,1,4,Lost
C04172,173,1,2319.0,2,1,1,4,Lost
C04173,312,10,75069.0,1,5,5,11,At Risk
C04174,16,7,23180.0,5,4,4,13,Champions
C04175,423,11,124269.0,1,5,5,11,At Risk
C04176,38,2,9582.0,4,2,2,8,Potential Loyalists
C04177,196,8,25476.0,2,5,4,11,At Risk
C04178,351,3,39082.0,1,3,4,8,At Risk
C04179,26,4,17161.0,5,3,3,11,Loyal Customers
C04180,49,6,34593.0,4,4,4,12,Champions
C04181,42,3,31748.0,4,3,4,11,Loyal Customers
C04182,96,15,114222.0,3,5,5,13,Loyal Customers
C04183,3,4,17120.0,5,3,3,11,Loyal Customers
C04184,8,2,21782.0,5,2,3,10,Potential Loyalists
C04185,53,4,22855.0,4,3,4,11,Loyal Customers
C04186,178,14,50783.0,2,5,5,12,At Risk
C04187,143,15,43607.0,2,5,5,12,At Risk
C04188,68,6,20267.0,3,4,3,10,Loyal Customers
C04189,14,1,8086.0,5,1,2,8,Potential Loyalists
C04190,128,3,13711.0,2,3,3,8,At Risk
C04191,406,6,33304.0,1,4,4,9,At Risk
C04192,104,1,4338.0,3,1,1,5,Lost
C04193,47,4,28287.0,4,3,4,11,Loyal Customers
C04194,52,1,5568.0,4,1,1,6,Potential Loyalists
C04195,13,7,24318.0,5,4,4,13,Champions
C04196,37,1,20492.0,4,1,3,8,Potential Loyalists
C04197,30,3,4424.0,4,3,1,8,Loyal Customers
C04198,64,1,11285.0,3,1,2,6,Lost
C04199,406,10,82101.0,1,5,5,11,At Risk
C04200,87,16,167768.0,3,5,5,13,Loyal Customers
C04201,22,7,14409.0,5,4,3,12,Loyal Customers
C04202,8,1,1638.0,5,1,1,7,Potential Loyalists
C04203,72,5,18170.0,3,4,3,10,Loyal Customers
C04204,35,4,16922.0,4,3,3,10,Loyal Customers
C04207,194,5,62265.0,2,4,5,11,At Risk
C04208,97,2,19327.0,3,2,3,8,Lost
C04209,277,1,5646.0,1,1,1,3,Lost
C04210,140,2,11075.0,2,2,2,6,Lost
C04211,12,4,12653.0,5,3,2,10,Loyal Customers
C04212,206,2,6286.0,2,2,1,5,Lost
C04214,12,5,22039.0,5,4,3,12,Loyal Customers
C04215,164,13,46797.0,2,5,5,12,At Risk
C04216,41,2,5297.0,4,2,1,7,Potential Loyalists
C04217,7,4,14652.0,5,3,3,11,Loyal Customers
C04218,7,3,33416.0,5,3,4,12,Loyal Customers
C04219,192,4,9482.0,2,3,2,7,At Risk
C04220,342,8,32771.0,1,5,4,10,At Risk
C04221,263,2,7055.0,1,2,2,5,Lost
C04223,189,1,1448.0,2,1,1,4,Lost
C04224,84,2,6197.0,3,2,1,6,Lost
C04225,170,1,5388.0,2,1,1,4,Lost
C04226,102,3,14803.0,3,3,3,9,Loyal Customers
C04227,120,8,47062.0,2,5,5,12,At Risk
C04228,100,6,88903.0,3,4,5,12,Loyal Customers
C04229,102,6,48486.0,3,4,5,12,Loyal Customers
C04230,212,4,6844.0,1,3,2,6,At Risk
C04231,28,1,2098.0,4,1,1,6,Potential Loyalists
C04232,14,3,16910.0,5,3,3,11,Loyal Customers
C04233,70,5,10092.0,3,4,2,9,Loyal Customers
C04234,54,11,115700.0,4,5,5,14,Champions
C04235,88,9,46523.0,3,5,5,13,Loyal Customers
C04236,312,11,48789.0,1,5,5,11,At Risk
C04238,248,1,3678.0,1,1,1,3,Lost
C04239,44,7,17805.0,4,4,3,11,Loyal Customers
C04240,413,1,2479.0,1,1,1,3,Lost
C04241,78,4,17091.0,3,3,3,9,Loyal Customers
C04242,125,1,2039.0,2,1,1,4,Lost
C04243,30,4,16193.0,4,3,3,10,Loyal Customers
C04244,354,4,10473.0,1,3,2,6,At Risk
C04245,153,4,61839.0,2,3,5,10,At Risk
C04246,76,2,23057.0,3,2,4,9,Lost
C04247,28,3,34331.0,4,3,4,11,Loyal Customers
C04248,269,1,6768.0,1,1,2,4,Lost
C04249,246,4,26672.0,1,3,4,8,At Risk
C04250,19,1,1059.0,5,1,1,7,Potential Loyalists
C04251,176,4,10252.0,2,3,2,7,At Risk
C04252,407,7,26929.0,1,4,4,9,At Risk
C04253,229,12,70682.0,1,5,5,11,At Risk
C04254,32,4,13334.0,4,3,3,10,Loyal Customers
C04255,118,1,4337.0,2,1,1,4,Lost
C04256,227,5,17968.0,1,4,3,8,At Risk
C04257,24,14,100372.0,5,5,5,15,Champions
C04258,588,3,43374.0,1,3,5,9,At Risk
C04259,109,8,20067.0,3,5,3,11,Loyal Customers
C04260,96,1,1249.0,3,1,1,5,Lost
C04261,179,1,11436.0,2,1,2,5,Lost
C04262,195,3,16823.0,2,3,3,8,At Risk
C04263,38,4,19162.0,4,3,3,10,Loyal Customers
C04264,12,2,8955.0,5,2,2,9,Potential Loyalists
C04265,20,2,5366.0,5,2,1,8,Potential Loyalists
C04267,409,4,29636.0,1,3,4,8,At Risk
C04268,37,1,2439.0,4,1,1,6,Potential Loyalists
C04269,423,1,3467.0,1,1,1,3,Lost
C04270,192,2,4458.0,2,2,1,5,Lost
C04271,53,4,7284.0,4,3,2,9,Loyal Customers
C04272,13,4,9623.0,5,3,2,10,Loyal Customers
C04273,6,1,3129.0,5,1,1,7,Potential Loyalists
C04275,191,8,22457.0,2,5,3,10,At Risk
C04276,141,6,22738.0,2,4,3,9,At Risk
C04277,27,7,46554.0,5,4,5,14,Champions
C04278,158,1,3209.0,2,1,1,4,Lost
C04279,24,15,59263.0,5,5,5,15,Champions
C04280,40,5,9174.0,4,4,2,10,Loyal Customers
C04281,46,2,3038.0,4,2,1,7,Potential Loyalists
C04282,261,1,3877.0,1,1,1,3,Lost
C04283,200,3,19539.0,2,3,3,8,At Risk
C04284,48,1,2519.0,4,1,1,6,Potential Loyalists
C04285,2,3,10375.0,5,3,2,10,Loyal Customers
C04286,50,10,68476.0,4,5,5,14,Champions
C04287,117,1,5947.0,2,1,1,4,Lost
C04288,36,7,19166.0,4,4,3,11,Loyal Customers
C04289,53,4,15574.0,4,3,3,10,Loyal Customers
C04290,315,7,22755.0,1,4,3,8,At Risk
C04291,118,5,15532.0,2,4,3,9,At Risk
C04292,0,5,15063.0,5,4,3,12,Loyal Customers
C04293,83,4,17743.0,3,3,3,9,Loyal Customers
C04294,260,1,16055.0,1,1,3,5,Lost
C04295,45,9,124774.0,4,5,5,14,Champions
C04296,7,3,22627.0,5,3,3,11,Loyal Customers
C04297,93,1,9366.0,3,1,2,6,Lost
C04298,384,9,31223.0,1,5,4,10,At Risk
C04300,33,6,38609.0,4,4,4,12,Champions
C04301,46,2,14125.0,4,2,3,9,Potential Loyalists
C04302,93,6,16452.0,3,4,3,10,Loyal Customers
C04303,34,1,9915.0,4,1,2,7,Potential Loyalists
C04304,80,6,17783.0,3,4,3,10,Loyal Customers
C04305,242,3,12864.0,1,3,2,6,At Risk
C04306,13,1,3088.0,5,1,1,7,Potential Loyalists
C04308,8,9,22017.0,5,5,3,13,Loyal Customers
C04309,255,2,29106.0,1,2,4,7,Lost
C04310,1,1,3719.0,5,1,1,7,Potential Loyalists
C04311,104,4,15693.0,3,3,3,9,Loyal Customers
C04312,59,6,36401.0,3,4,4,11,Loyal Customers
C04313,66,2,4226.0,3,2,1,6,Lost
C04314,459,4,27686.0,1,3,4,8,At Risk
C04315,40,9,37093.0,4,5,4,13,Champions
C04316,501,1,2239.0,1,1,1,3,Lost
C04317,272,4,19012.0,1,3,3,7,At Risk
C04318,8,16,53635.0,5,5,5,15,Champions
C04319,426,16,44819.0,1,5,5,11,At Risk
C04320,262,4,17615.0,1,3,3,7,At Risk
C04321,374,14,104920.0,1,5,5,11,At Risk
C04322,314,4,10863.0,1,3,2,6,At Risk
C04323,29,12,134082.0,4,5,5,14,Champions
C04324,30,1,329.0,4,1,1,6,Potential Loyalists
C04325,268,1,8127.0,1,1,2,4,Lost
C04326,206,1,279.0,2,1,1,4,Lost
C04327,146,10,26636.0,2,5,4,11,At Risk
C04328,212,6,22359.0,1,4,3,8,At Risk
C04329,136,1,2498.0,2,1,1,4,Lost
C04330,3,4,12954.0,5,3,2,10,Loyal Customers
C04331,125,8,14257.0,2,5,3,10,At Risk
C04332,49,6,8781.0,4,4,2,10,Loyal Customers
C04333,185,4,3126.0,2,3,1,6,At Risk
C04335,75,4,24955.0,3,3,4,10,Loyal Customers
C04336,320,1,4887.0,1,1,1,3,Lost
C04337,19,8,52628.0,5,5,5,15,Champions
C04338,26,1,4707.0,5,1,1,7,Potential Loyalists
C04339,166,1,2687.0,2,1,1,4,Lost
C04340,28,1,8756.0,4,1,2,7,Potential Loyalists
C04341,73,5,12374.0,3,4,2,9,Loyal Customers
C04343,60,3,17255.0,3,3,3,9,Loyal Customers
C04344,422,1,16431.0,1,1,3,5,Lost
C04345,53,13,92167.0,4,5,5,14,Champions
C04346,49,2,9273.0,4,2,2,8,Potential Loyalists
C04347,17,2,13082.0,5,2,3,10,Potential Loyalists
C04348,143,4,10324.0,2,3,2,7,At Risk
C04349,432,3,9124.0,1,3,2,6,At Risk
C04350,338,1,7197.0,1,1,2,4,Lost
C04351,76,5,16957.0,3,4,3,10,Loyal Customers
C04352,121,5,23561.0,2,4,4,10,At Risk
