customer_id,signup_date,gender,age,city,state,acquisition_channel,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C00429,2025-12-26,Female,25.0,Surat,Gujarat,Social Media,131.0,1.0,2578.0,2,1,1,4.0,Lost
C04461,2025-10-20,Female,45.0,Hyderabad,Telangana,Referral,54.0,13.0,48666.0,4,5,5,14.0,Champions
C02333,2025-12-18,Female,33.0,Ahmedabad,Unknown,Referral,5.0,2.0,3138.0,5,2,1,8.0,Potential Loyalists
C02718,2025-11-10,Male,48.0,Chandigarh,Chandigarh,Organic Search,80.0,5.0,17991.0,3,4,3,10.0,Loyal Customers
C02080,2024-07-03,Unknown,33.0,Bhopal,Madhya Pradesh,Organic Search,525.0,2.0,1468.0,1,2,1,4.0,Lost
C03390,2025-12-26,Male,47.0,Thiruvananthapuram,Kerala,Organic Search,78.0,1.0,7927.0,3,1,2,6.0,Lost
C00723,2025-01-04,Male,28.0,Bengaluru,Karnataka,Paid Ads,,,,,,,,No Completed Purchase
C00952,2024-07-21,Male,41.0,Patna,Bihar,Social Media,56.0,11.0,66425.0,3,5,5,13.0,Loyal Customers
C04396,2025-10-05,Male,31.0,Kanpur,Uttar Pradesh,Social Media,55.0,3.0,39714.0,3,3,4,10.0,Loyal Customers
C04379,2024-07-22,Male,28.0,Bhubaneswar,Odisha,Social Media,365.0,2.0,5707.0,1,2,1,4.0,Lost
C02263,2025-07-29,Female,29.0,Guwahati,Assam,Email,150.0,15.0,91849.0,2,5,5,12.0,At Risk
C00990,2025-04-03,Male,25.0,Thiruvananthapuram,Kerala,Referral,450.0,7.0,22607.0,1,4,3,8.0,At Risk
C03213,2024-08-07,Female,45.0,Bengaluru,Karnataka,Organic Search,37.0,7.0,35453.0,4,4,4,12.0,Champions
C01760,2026-06-11,Male,29.0,Lucknow,Uttar Pradesh,Paid Ads,,,,,,,,No Completed Purchase
C04119,2025-08-02,Female,51.0,Mumbai,Maharashtra,Social Media,25.0,1.0,3408.0,5,1,1,7.0,Potential Loyalists
C00327,2025-06-09,Male,28.0,Pune,Maharashtra,Organic Search,433.0,2.0,15085.0,1,2,3,6.0,Lost
C02609,2026-02-07,Female,18.0,Kanpur,Uttar Pradesh,Paid Ads,80.0,2.0,6427.0,3,2,1,6.0,Lost
C01384,2025-03-28,Male,28.0,Hyderabad,Telangana,Referral,36.0,1.0,10689.0,4,1,2,7.0,Potential Loyalists
C01725,2026-02-20,Female,38.0,Bhopal,Madhya Pradesh,Referral,19.0,1.0,3997.0,5,1,1,7.0,Potential Loyalists
C01087,2025-12-20,Male,29.0,Pune,Maharashtra,Paid Ads,236.0,1.0,2519.0,1,1,1,3.0,Lost
C02524,2025-01-09,Male,24.0,Mumbai,Maharashtra,Social Media,552.0,4.0,36100.0,1,3,4,8.0,At Risk
C00342,2025-03-17,Female,41.0,Patna,Bihar,Organic Search,54.0,15.0,104829.0,4,5,5,14.0,Champions
C03702,2026-03-01,Female,27.0,Chennai,Tamil Nadu,Paid Ads,28.0,1.0,10683.0,4,1,2,7.0,Potential Loyalists
C00148,2026-07-08,Female,36.0,Chennai,Tamil Nadu,Paid Ads,157.0,5.0,19451.0,2,3,3,8.0,At Risk
C00689,2024-07-26,Male,35.0,Faridabad,Haryana,Organic Search,34.0,4.0,23235.0,4,3,4,11.0,Loyal Customers
C03433,2026-03-19,Female,51.0,Mumbai,Maharashtra,Social Media,92.0,4.0,41024.0,3,3,4,10.0,Loyal Customers
C01108,2026-04-09,Female,41.0,Kochi,Kerala,Referral,125.0,3.0,7695.0,2,2,2,6.0,Lost
C00849,2025-02-28,Male,28.0,Lucknow,Uttar Pradesh,Social Media,57.0,1.0,3129.0,3,1,1,5.0,Lost
C00967,2026-02-18,Female,29.0,Ranchi,Jharkhand,Organic Search,189.0,6.0,20868.0,2,4,3,9.0,At Risk
C04740,2025-08-28,Female,34.0,Pune,Maharashtra,Email,312.0,2.0,28328.0,1,2,4,7.0,Lost
C01493,2026-02-19,Male,18.0,Surat,Gujarat,Social Media,,,,,,,,No Completed Purchase
C03954,2026-05-27,Unknown,34.0,Bhopal,Madhya Pradesh,Email,174.0,4.0,20468.0,2,3,3,8.0,At Risk
C02204,2025-12-20,Male,46.0,Surat,Gujarat,Referral,51.0,6.0,59534.0,4,4,5,13.0,Champions
C02714,2025-03-28,Other,30.0,Vijayawada,Andhra Pradesh,Organic Search,151.0,1.0,1799.0,2,1,1,4.0,Lost
C00662,2025-11-21,Male,31.0,Kanpur,Uttar Pradesh,Social Media,191.0,1.0,1109.0,2,1,1,4.0,Lost
C01003,2025-11-01,Female,43.0,Mumbai,Maharashtra,Email,9.0,7.0,80149.0,5,4,5,14.0,Champions
C00063,2025-10-30,Female,31.0,Hyderabad,Telangana,Referral,40.0,2.0,3856.0,4,2,1,7.0,Potential Loyalists
C00285,2026-02-11,Female,31.0,Bhopal,Madhya Pradesh,Organic Search,198.0,1.0,4907.0,2,1,1,4.0,Lost
C02225,2024-06-26,Female,18.0,Guwahati,Assam,Organic Search,34.0,1.0,4587.0,4,1,1,6.0,Potential Loyalists
C04719,2024-04-06,Female,18.0,Udaipur,Rajasthan,Paid Ads,465.0,1.0,929.0,1,2,1,4.0,Lost
C01880,2024-11-28,Male,21.0,Delhi,Delhi,Paid Ads,54.0,5.0,28015.0,4,4,4,12.0,Champions
C03573,2026-02-10,Male,31.0,Mumbai,Maharashtra,Referral,146.0,2.0,5066.0,2,2,1,5.0,Lost
C04870,2026-04-13,Male,28.0,Visakhapatnam,Andhra Pradesh,Social Media,140.0,9.0,26817.0,2,5,4,11.0,At Risk
C01204,2025-12-16,Female,37.0,Hyderabad,Telangana,Organic Search,37.0,3.0,19855.0,4,2,3,9.0,Potential Loyalists
C01991,2025-10-08,Male,51.0,Nagpur,Maharashtra,Organic Search,56.0,12.0,56075.0,3,5,5,13.0,Loyal Customers
C00025,2025-11-24,Male,49.0,Thiruvananthapuram,Kerala,Referral,277.0,11.0,91172.0,1,5,5,11.0,At Risk
C04865,2025-12-26,Male,20.0,Udaipur,Rajasthan,Paid Ads,53.0,15.0,186791.0,4,5,5,14.0,Champions
C04114,2025-11-11,Female,32.0,Hyderabad,Telangana,Organic Search,23.0,1.0,5896.0,5,1,1,7.0,Potential Loyalists
C04408,2025-05-16,Female,45.0,Chennai,Tamil Nadu,Social Media,27.0,7.0,13242.0,5,4,3,12.0,Loyal Customers
C00763,2025-11-01,Female,18.0,Lucknow,Uttar Pradesh,Paid Ads,234.0,2.0,21228.0,1,2,3,6.0,Lost
C00876,2025-08-27,Male,32.0,Bhubaneswar,Odisha,Social Media,25.0,3.0,4506.0,5,2,1,8.0,Potential Loyalists
C04755,2025-07-31,Male,34.0,Bhopal,Madhya Pradesh,Organic Search,2.0,4.0,23956.0,5,3,4,12.0,Loyal Customers
C00939,2025-03-01,Male,32.0,Bhubaneswar,Unknown,Paid Ads,,,,,,,,No Completed Purchase
C02688,2024-08-02,Female,20.0,Nagpur,Maharashtra,Social Media,59.0,9.0,112822.0,3,5,5,13.0,Loyal Customers
C03601,2026-05-05,Female,40.0,Lucknow,Uttar Pradesh,Paid Ads,84.0,1.0,3678.0,3,1,1,5.0,Lost
C02395,2025-08-21,Male,61.0,Gurugram,Haryana,Referral,315.0,1.0,1059.0,1,1,1,3.0,Lost
C04580,2025-11-21,Male,18.0,Ranchi,Jharkhand,Paid Ads,49.0,4.0,24466.0,4,3,4,11.0,Loyal Customers
C04993,2024-08-31,Female,48.0,Mumbai,Maharashtra,Social Media,80.0,4.0,9794.0,3,3,2,8.0,Loyal Customers
C04136,2025-08-24,Female,32.0,Thiruvananthapuram,Kerala,Paid Ads,1.0,14.0,41461.0,5,5,4,14.0,Champions
C00386,2025-06-29,Female,23.0,Lucknow,Uttar Pradesh,Referral,232.0,5.0,24235.0,1,4,4,9.0,At Risk
C04383,2025-12-25,Male,24.0,Chennai,Tamil Nadu,Social Media,59.0,5.0,53120.0,3,4,5,12.0,Loyal Customers
C04582,2024-07-18,Male,26.0,Surat,Gujarat,Email,31.0,1.0,1938.0,4,1,1,6.0,Potential Loyalists
C00537,2025-06-28,Female,18.0,Surat,Gujarat,Email,10.0,1.0,3427.0,5,1,1,7.0,Potential Loyalists
C04678,2026-05-05,Female,40.0,Kochi,Kerala,Paid Ads,36.0,2.0,12795.0,4,2,2,8.0,Potential Loyalists
C03508,2025-08-05,Female,32.0,Bengaluru,Karnataka,Social Media,337.0,2.0,24119.0,1,2,4,7.0,Lost
C00202,2025-08-03,Male,33.0,Ranchi,Jharkhand,Paid Ads,11.0,2.0,8736.0,5,2,2,9.0,Potential Loyalists
C01333,2026-07-16,Female,37.0,Mumbai,Maharashtra,Paid Ads,40.0,15.0,64378.0,4,5,5,14.0,Champions
C03503,2025-09-25,Female,31.0,Patna,Bihar,Organic Search,242.0,1.0,2349.0,1,1,1,3.0,Lost
C02709,2026-04-17,Male,33.0,Hyderabad,Telangana,Social Media,55.0,2.0,6907.0,3,2,2,7.0,Lost
C04022,2026-03-16,Male,35.0,Nagpur,Maharashtra,Social Media,66.0,9.0,32305.0,3,5,4,12.0,Loyal Customers
C01855,2025-04-07,Male,23.0,Chennai,Tamil Nadu,Organic Search,487.0,1.0,8823.0,1,1,2,4.0,Lost
C04482,2025-12-01,Female,26.0,Indore,Madhya Pradesh,Organic Search,232.0,4.0,48953.0,1,3,5,9.0,At Risk
C02873,2024-10-14,Unknown,40.0,Udaipur,Rajasthan,Paid Ads,12.0,16.0,217267.0,5,5,5,15.0,Champions
C03031,2024-04-20,Male,20.0,Coimbatore,Tamil Nadu,Social Media,80.0,7.0,15837.0,3,4,3,10.0,Loyal Customers
C01206,2026-02-28,Female,40.0,Bhopal,Madhya Pradesh,Organic Search,86.0,1.0,5336.0,3,1,1,5.0,Lost
C01646,2025-12-26,Female,19.0,Bhubaneswar,Odisha,Social Media,31.0,10.0,24713.0,4,5,4,13.0,Champions
C03418,2025-09-30,Male,38.0,Delhi,Delhi,Organic Search,181.0,1.0,5117.0,2,1,1,4.0,Lost
C03477,2026-01-03,Male,41.0,Vijayawada,Andhra Pradesh,Organic Search,134.0,1.0,2319.0,2,1,1,4.0,Lost
C02862,2026-04-19,Unknown,24.0,Kolkata,West Bengal,Referral,45.0,7.0,92012.0,4,4,5,13.0,Champions
C01793,2026-06-06,Male,20.0,Nagpur,Maharashtra,Paid Ads,19.0,1.0,2556.0,5,1,1,7.0,Potential Loyalists
C03798,2025-06-25,Female,20.0,Delhi,Delhi,Email,0.0,1.0,5397.0,5,1,1,7.0,Potential Loyalists
C03369,2026-05-11,Female,32.0,Ahmedabad,Gujarat,Paid Ads,74.0,7.0,20618.0,3,4,3,10.0,Loyal Customers
C03368,2025-09-07,Female,28.0,Nagpur,Maharashtra,Paid Ads,323.0,3.0,35533.0,1,3,4,8.0,At Risk
C03534,2025-11-13,Female,26.0,Delhi,Delhi,Social Media,70.0,1.0,4257.0,3,1,1,5.0,Lost
C03450,2025-11-14,Male,25.0,Vijayawada,Andhra Pradesh,Social Media,107.0,1.0,828.0,3,1,1,5.0,Lost
C00604,2025-12-07,Female,33.0,Guwahati,Unknown,Paid Ads,,,,,,,,No Completed Purchase
C03057,2026-05-24,Female,20.0,Guwahati,Assam,Referral,93.0,14.0,165493.0,3,5,5,13.0,Loyal Customers
C04373,2025-05-18,Female,38.0,Kanpur,Uttar Pradesh,Social Media,77.0,1.0,12375.0,3,1,2,6.0,Lost
C00127,2025-11-17,Male,36.0,Nagpur,Maharashtra,Paid Ads,13.0,8.0,24508.0,5,4,4,13.0,Champions
C03877,2025-08-13,Female,31.0,Surat,Gujarat,Paid Ads,28.0,9.0,32937.0,4,5,4,13.0,Champions
C02936,2024-09-11,Male,37.0,Vijayawada,Andhra Pradesh,Paid Ads,40.0,12.0,48335.0,4,5,5,14.0,Champions
C03532,2025-04-02,Male,51.0,Hyderabad,Telangana,Social Media,270.0,6.0,23691.0,1,4,4,9.0,At Risk
C02731,2024-11-01,Other,28.0,Nagpur,Maharashtra,Referral,154.0,1.0,2078.0,2,1,1,4.0,Lost
C00828,2024-09-09,Male,31.0,Kanpur,Uttar Pradesh,Organic Search,0.0,1.0,10953.0,5,1,2,8.0,Potential Loyalists
C01640,2024-05-23,Male,23.0,Noida,Uttar Pradesh,Organic Search,250.0,5.0,15502.0,1,4,3,8.0,At Risk
C00985,2026-04-13,Female,25.0,Ranchi,Jharkhand,Paid Ads,87.0,6.0,36991.0,3,4,4,11.0,Loyal Customers
C03282,2024-10-23,Male,41.0,Hyderabad,Telangana,Social Media,129.0,7.0,15140.0,2,4,3,9.0,At Risk
C04984,2025-06-20,Female,19.0,Coimbatore,Tamil Nadu,Referral,6.0,7.0,23780.0,5,4,4,13.0,Champions
C02189,2025-05-21,Female,18.0,Kolkata,West Bengal,Paid Ads,392.0,8.0,33540.0,1,5,4,10.0,At Risk
C04625,2025-11-14,Female,19.0,Noida,Uttar Pradesh,Paid Ads,176.0,3.0,20473.0,2,3,3,8.0,At Risk
C02444,2024-09-14,Male,42.0,Kolkata,West Bengal,Organic Search,131.0,3.0,19338.0,2,3,3,8.0,At Risk
C00363,2024-09-17,Male,38.0,Guwahati,Assam,Paid Ads,45.0,7.0,19790.0,4,4,3,11.0,Loyal Customers
C02350,2026-07-09,Female,21.0,Noida,Uttar Pradesh,Paid Ads,28.0,1.0,2926.0,4,1,1,6.0,Potential Loyalists
C00346,2026-04-24,Female,18.0,Nagpur,Maharashtra,Organic Search,162.0,9.0,24905.0,2,5,4,11.0,At Risk
C00815,2025-11-11,Male,31.0,Mysuru,Karnataka,Social Media,253.0,7.0,11161.0,1,4,2,7.0,At Risk
C03206,2025-03-10,Male,33.0,Visakhapatnam,Andhra Pradesh,Organic Search,177.0,2.0,6577.0,2,2,2,6.0,Lost
C04545,2026-05-11,Female,23.0,Bhubaneswar,Odisha,Paid Ads,50.0,3.0,7876.0,4,3,2,9.0,Loyal Customers
C04808,2025-11-30,Unknown,20.0,Gurugram,Haryana,Paid Ads,206.0,7.0,45885.0,2,4,5,11.0,At Risk
C03326,2025-12-25,Other,45.0,Ranchi,Jharkhand,Referral,120.0,6.0,23768.0,2,4,4,10.0,At Risk
C04107,2025-02-01,Female,27.0,Mumbai,Maharashtra,Paid Ads,129.0,1.0,7407.0,2,1,2,5.0,Lost
C02117,2026-02-28,Female,26.0,Guwahati,Assam,Social Media,135.0,10.0,64326.0,2,5,5,12.0,At Risk
C01835,2024-12-02,Female,30.0,Bhopal,Madhya Pradesh,Organic Search,323.0,8.0,61872.0,1,5,5,11.0,At Risk
C00794,2025-10-26,Female,18.0,Jaipur,Rajasthan,Paid Ads,236.0,17.0,239852.0,1,5,5,11.0,At Risk
C04959,2024-09-18,Female,26.0,Pune,Maharashtra,Social Media,288.0,4.0,16173.0,1,3,3,7.0,At Risk
C02675,2024-10-26,Female,18.0,Guwahati,Assam,Organic Search,130.0,3.0,10615.0,2,3,2,7.0,At Risk
C00095,2024-10-02,Female,37.0,Nagpur,Maharashtra,Social Media,53.0,3.0,10394.0,4,2,2,8.0,Potential Loyalists
C03757,2024-12-31,Female,25.0,Nagpur,Maharashtra,Social Media,297.0,6.0,94525.0,1,4,5,10.0,At Risk
C02892,2024-05-12,Female,33.0,Patna,Bihar,Social Media,220.0,1.0,4768.0,1,1,1,3.0,Lost
C02372,2026-06-04,Male,35.0,Faridabad,Haryana,Organic Search,13.0,1.0,4057.0,5,1,1,7.0,Potential Loyalists
C04161,2024-10-19,Male,18.0,Nagpur,Maharashtra,Social Media,597.0,2.0,5647.0,1,2,1,4.0,Lost
C04445,2026-02-20,Male,42.0,Guwahati,Assam,Organic Search,48.0,1.0,339.0,4,1,1,6.0,Potential Loyalists
C03229,2025-02-03,Unknown,40.0,Mysuru,Karnataka,Organic Search,211.0,1.0,5008.0,1,1,1,3.0,Lost
C02854,2025-12-30,Male,41.0,Kolkata,West Bengal,Social Media,104.0,3.0,4256.0,3,3,1,7.0,Loyal Customers
C02913,2026-03-10,Female,33.0,Faridabad,Haryana,Organic Search,97.0,6.0,24109.0,3,4,4,11.0,Loyal Customers
C01866,2024-12-17,Unknown,44.0,Jaipur,Rajasthan,Social Media,39.0,5.0,30952.0,4,4,4,12.0,Champions
C01858,2026-02-18,Male,36.0,Hyderabad,Telangana,Email,185.0,4.0,8642.0,2,3,2,7.0,At Risk
C02646,2025-09-16,Male,18.0,Ahmedabad,Gujarat,Paid Ads,73.0,2.0,9866.0,3,2,2,7.0,Lost
C02244,2026-05-24,Male,31.0,Guwahati,Assam,Organic Search,155.0,4.0,31767.0,2,3,4,9.0,At Risk
C02337,2025-09-26,Male,39.0,Delhi,Delhi,Organic Search,180.0,13.0,47316.0,2,5,5,12.0,At Risk
C00951,2024-01-30,Male,18.0,Visakhapatnam,Andhra Pradesh,Social Media,16.0,6.0,14899.0,5,4,3,12.0,Loyal Customers
C03069,2025-06-05,Male,42.0,Jaipur,Rajasthan,Social Media,247.0,12.0,41443.0,1,5,4,10.0,At Risk
C01121,2025-04-04,Male,22.0,Thiruvananthapuram,Kerala,Paid Ads,93.0,7.0,20590.0,3,4,3,10.0,Loyal Customers
C02598,2026-06-14,Female,19.0,Ranchi,Jharkhand,Paid Ads,17.0,3.0,18512.0,5,3,3,11.0,Loyal Customers
C02205,2026-07-02,Male,21.0,Surat,Gujarat,Organic Search,162.0,3.0,9706.0,2,2,2,6.0,Lost
C00420,2024-12-19,Female,31.0,Nagpur,Maharashtra,Organic Search,,,,,,,,No Completed Purchase
C00923,2025-09-17,Female,26.0,Bhubaneswar,Odisha,Referral,70.0,4.0,45448.0,3,3,5,11.0,Loyal Customers
C01255,2026-04-01,Female,32.0,Guwahati,Assam,Social Media,85.0,3.0,7745.0,3,2,2,7.0,Lost
C00478,2026-04-25,Male,46.0,Jaipur,Rajasthan,Organic Search,12.0,10.0,45291.0,5,5,5,15.0,Champions
C02036,2024-11-08,Male,35.0,Ranchi,Jharkhand,Paid Ads,16.0,2.0,35896.0,5,2,4,11.0,Potential Loyalists
C01203,2026-03-03,Male,23.0,Gurugram,Haryana,Organic Search,41.0,8.0,40704.0,4,5,4,13.0,Champions
C02627,2025-09-28,Male,21.0,Bhubaneswar,Odisha,Social Media,53.0,5.0,63398.0,4,4,5,13.0,Champions
C04831,2026-02-04,Male,25.0,Kanpur,Unknown,Organic Search,206.0,2.0,16451.0,2,2,3,7.0,Lost
C01971,2026-05-04,Male,31.0,Hyderabad,Telangana,Organic Search,3.0,4.0,26218.0,5,3,4,12.0,Loyal Customers
C03111,2025-07-31,Female,43.0,Hyderabad,Telangana,Organic Search,375.0,6.0,14471.0,1,4,3,8.0,At Risk
C04019,2025-03-29,Male,30.0,Ahmedabad,Gujarat,Social Media,,,,,,,,No Completed Purchase
C02152,2026-02-16,Male,33.0,Bengaluru,Karnataka,Paid Ads,129.0,4.0,14932.0,2,3,3,8.0,At Risk
C03688,2024-01-22,Male,36.0,Udaipur,Rajasthan,Referral,19.0,1.0,11136.0,5,1,2,8.0,Potential Loyalists
C01998,2025-08-13,Male,41.0,Thiruvananthapuram,Kerala,Organic Search,138.0,3.0,10715.0,2,2,2,6.0,Lost
C04034,2025-12-09,Male,33.0,Mumbai,Maharashtra,Social Media,117.0,3.0,5366.0,2,3,1,6.0,At Risk
C03055,2026-01-17,Female,32.0,Kolkata,West Bengal,Paid Ads,179.0,3.0,11365.0,2,3,2,7.0,At Risk
C01249,2024-08-17,Male,37.0,Jaipur,Rajasthan,Social Media,4.0,3.0,12005.0,5,2,2,9.0,Potential Loyalists
C02193,2025-08-02,Female,18.0,Patna,Bihar,Organic Search,47.0,5.0,45535.0,4,4,5,13.0,Champions
C02713,2025-11-02,Female,44.0,Pune,Maharashtra,Paid Ads,128.0,3.0,9076.0,2,3,2,7.0,At Risk
C00993,2024-06-23,Unknown,44.0,Delhi,Delhi,Referral,121.0,7.0,32245.0,2,4,4,10.0,At Risk
C02191,2026-06-12,Male,30.0,Ranchi,Jharkhand,Organic Search,12.0,3.0,8086.0,5,2,2,9.0,Potential Loyalists
C03763,2026-01-26,Female,38.0,Chennai,Tamil Nadu,Paid Ads,142.0,5.0,73917.0,2,4,5,11.0,At Risk
C03598,2024-12-16,Female,31.0,Kolkata,West Bengal,Social Media,248.0,2.0,5626.0,1,2,1,4.0,Lost
C01319,2025-12-18,Male,36.0,Faridabad,Haryana,Paid Ads,251.0,6.0,16749.0,1,4,3,8.0,At Risk
C01864,2024-09-23,Male,26.0,Mumbai,Maharashtra,Social Media,,,,,,,,No Completed Purchase
C02344,2024-11-24,Male,23.0,Ranchi,Jharkhand,Referral,23.0,2.0,40084.0,5,2,4,11.0,Potential Loyalists
C02450,2025-06-12,Male,35.0,Mumbai,Maharashtra,Email,382.0,16.0,211110.0,1,5,5,11.0,At Risk
C02137,2025-11-16,Female,32.0,Udaipur,Rajasthan,Social Media,51.0,1.0,14472.0,4,1,3,8.0,Potential Loyalists
C01066,2025-07-24,Female,41.0,Delhi,Delhi,Referral,57.0,5.0,18350.0,3,4,3,10.0,Loyal Customers
C04973,2025-09-09,Female,33.0,Mysuru,Karnataka,Social Media,13.0,3.0,31204.0,5,3,4,12.0,Loyal Customers
C02622,2025-11-26,Male,29.0,Guwahati,Assam,Organic Search,143.0,3.0,14304.0,2,3,3,8.0,At Risk
C00078,2025-10-06,Male,35.0,Bhopal,Madhya Pradesh,Paid Ads,287.0,6.0,22508.0,1,4,3,8.0,At Risk
C02899,2024-06-19,Female,18.0,Chennai,Tamil Nadu,Organic Search,80.0,6.0,19590.0,3,4,3,10.0,Loyal Customers
C01315,2026-05-13,Female,30.0,Nagpur,Maharashtra,Organic Search,142.0,2.0,29140.0,2,2,4,8.0,Lost
C04385,2024-05-05,Female,32.0,Udaipur,Rajasthan,Paid Ads,98.0,7.0,86531.0,3,4,5,12.0,Loyal Customers
C00873,2024-11-11,Unknown,42.0,Faridabad,Haryana,Paid Ads,22.0,5.0,11043.0,5,4,2,11.0,Loyal Customers
C03851,2025-10-03,Unknown,35.0,Pune,Maharashtra,Paid Ads,306.0,11.0,67392.0,1,5,5,11.0,At Risk
C04800,2025-04-30,Female,18.0,Ahmedabad,Gujarat,Organic Search,155.0,5.0,37550.0,2,4,4,10.0,At Risk
C02966,2025-01-11,Female,22.0,Surat,Gujarat,Paid Ads,7.0,12.0,118253.0,5,5,5,15.0,Champions
C03392,2025-07-12,Other,38.0,Mysuru,Karnataka,Paid Ads,263.0,1.0,2319.0,1,1,1,3.0,Lost
C02561,2025-05-31,Unknown,34.0,Kochi,Kerala,Social Media,100.0,1.0,5638.0,3,1,1,5.0,Lost
C04909,2025-12-31,Female,31.0,Kanpur,Uttar Pradesh,Paid Ads,22.0,2.0,4378.0,5,2,1,8.0,Potential Loyalists
C02636,2024-09-04,Male,50.0,Patna,Bihar,Paid Ads,103.0,1.0,2028.0,3,1,1,5.0,Lost
C03531,2025-04-03,Female,60.0,Noida,Uttar Pradesh,Email,150.0,14.0,169572.0,2,5,5,12.0,At Risk
C00376,2026-03-09,Male,42.0,Hyderabad,Telangana,Paid Ads,10.0,2.0,5048.0,5,2,1,8.0,Potential Loyalists
C01909,2025-09-12,Male,45.0,Pune,Maharashtra,Paid Ads,254.0,1.0,3719.0,1,1,1,3.0,Lost
C04376,2024-07-17,Male,39.0,Kolkata,West Bengal,Paid Ads,185.0,2.0,9194.0,2,2,2,6.0,Lost
C04392,2024-11-27,Female,18.0,Faridabad,Haryana,Organic Search,29.0,3.0,6145.0,4,3,1,8.0,Loyal Customers
C04028,2025-11-04,Female,32.0,Hyderabad,Unknown,Social Media,117.0,2.0,9296.0,2,2,2,6.0,Lost
C01605,2024-12-12,Female,39.0,Thiruvananthapuram,Kerala,Paid Ads,138.0,4.0,5336.0,2,3,1,6.0,At Risk
C01119,2024-09-12,Female,30.0,Jaipur,Rajasthan,Social Media,34.0,5.0,46692.0,4,4,5,13.0,Champions
C03678,2024-03-02,Male,25.0,Kolkata,West Bengal,Paid Ads,43.0,3.0,16782.0,4,3,3,10.0,Loyal Customers
C03491,2026-06-16,Male,37.0,Udaipur,Rajasthan,Social Media,33.0,8.0,54821.0,4,5,5,14.0,Champions
C04877,2024-12-07,Female,18.0,Surat,Gujarat,Social Media,56.0,4.0,22318.0,3,3,3,9.0,Loyal Customers
C02959,2025-07-05,Male,34.0,Guwahati,Assam,Paid Ads,115.0,6.0,23987.0,3,4,4,11.0,Loyal Customers
C01995,2026-07-06,Male,18.0,Jaipur,Rajasthan,Paid Ads,136.0,4.0,20624.0,2,3,3,8.0,At Risk
C04968,2025-06-12,Female,39.0,Surat,Gujarat,Social Media,57.0,8.0,28835.0,3,5,4,12.0,Loyal Customers
C04368,2025-04-03,Male,43.0,Kanpur,Uttar Pradesh,Paid Ads,46.0,1.0,3268.0,4,1,1,6.0,Potential Loyalists
C02377,2026-03-16,Male,18.0,Vijayawada,Andhra Pradesh,Social Media,31.0,3.0,34909.0,4,3,4,11.0,Loyal Customers
C01343,2026-03-11,Female,28.0,Patna,Bihar,Organic Search,37.0,8.0,36535.0,4,5,4,13.0,Champions
C00321,2024-09-03,Male,36.0,Kanpur,Uttar Pradesh,Paid Ads,24.0,4.0,11913.0,5,3,2,10.0,Loyal Customers
C01620,2025-09-28,Male,30.0,Pune,Maharashtra,Paid Ads,14.0,6.0,33363.0,5,4,4,13.0,Champions
C03714,2025-04-23,Female,28.0,Lucknow,Uttar Pradesh,Social Media,86.0,3.0,7345.0,3,3,2,8.0,Loyal Customers
C02061,2025-11-26,Male,49.0,Ranchi,Jharkhand,Referral,1.0,5.0,8863.0,5,4,2,11.0,Loyal Customers
C02220,2026-05-27,Male,34.0,Faridabad,Haryana,Referral,95.0,8.0,29475.0,3,5,4,12.0,Loyal Customers
C01674,2025-06-29,Male,44.0,Nagpur,Unknown,Organic Search,41.0,8.0,30407.0,4,5,4,13.0,Champions
C00261,2024-10-14,Female,45.0,Delhi,Delhi,Social Media,123.0,7.0,46076.0,2,4,5,11.0,At Risk
C04430,2025-11-26,Female,27.0,Hyderabad,Telangana,Social Media,,,,,,,,No Completed Purchase
C02040,2026-07-20,Male,30.0,Ranchi,Jharkhand,Organic Search,51.0,2.0,6717.0,4,2,2,8.0,Potential Loyalists
C00902,2025-04-21,Male,18.0,Guwahati,Assam,Social Media,227.0,5.0,21009.0,1,4,3,8.0,At Risk
C03745,2025-06-07,Female,30.0,Ranchi,Jharkhand,Social Media,0.0,10.0,40640.0,5,5,4,14.0,Champions
C02027,2025-07-08,Unknown,25.0,Guwahati,Assam,Email,30.0,15.0,114716.0,4,5,5,14.0,Champions
C04235,2024-09-13,Unknown,18.0,Ranchi,Jharkhand,Paid Ads,88.0,9.0,46523.0,3,5,5,13.0,Loyal Customers
C01918,2026-04-25,Female,40.0,Nagpur,Maharashtra,Organic Search,8.0,1.0,2479.0,5,1,1,7.0,Potential Loyalists
C01829,2025-08-13,Male,27.0,Noida,Uttar Pradesh,Social Media,304.0,9.0,61942.0,1,5,5,11.0,At Risk
C01574,2026-02-26,Male,28.0,Surat,Gujarat,Social Media,80.0,2.0,7106.0,3,2,2,7.0,Lost
C04407,2025-07-21,Male,30.0,Lucknow,Uttar Pradesh,Paid Ads,387.0,2.0,12783.0,1,2,2,5.0,Lost
C04209,2025-07-12,Male,27.0,Lucknow,Uttar Pradesh,Social Media,277.0,1.0,5646.0,1,1,1,3.0,Lost
C00225,2025-07-04,Female,18.0,Kochi,Kerala,Social Media,265.0,4.0,19963.0,1,3,3,7.0,At Risk
C00724,2025-07-23,Male,31.0,Udaipur,Rajasthan,Social Media,21.0,3.0,34563.0,5,2,4,11.0,Potential Loyalists
