order_item_id,order_id,product_id,quantity,unit_price,quantity_outlier
OI0013057,O006083,P0030,1,169.0,False
OI0010061,O004688,P0115,1,3599.0,False
OI0036777,O017185,P0056,1,1669.0,False
OI0058919,O027381,P0125,2,3389.0,False
OI0012813,O005970,P0099,1,3719.0,False
OI0046721,O021883,P0094,1,1249.0,False
OI0014456,O006736,P0102,1,819.0,False
OI0054005,O025177,P0080,2,1109.0,False
OI0042018,O019598,P0080,2,1109.0,False
OI0057702,O026818,P0057,1,2349.0,False
OI0050181,O023437,P0019,1,1249.0,False
OI0033910,O015827,P0069,1,2179.0,False
OI0017257,O008117,P0028,1,1619.0,False
OI0009631,O004488,P0056,1,1669.0,False
OI0006337,O002972,P0015,2,3089.0,False
OI0039427,O018358,P0050,1,339.0,False
OI0053633,O025019,P0110,1,2369.0,False
OI0038797,O018063,P0053,1,2309.0,False
OI0004232,O001993,P0050,1,339.0,False
OI0022960,O010777,P0115,1,3599.0,False
OI0000307,O000151,P0105,1,329.0,False
OI0009946,O004639,P0078,2,2479.0,False
OI0018661,O008741,P0019,1,1249.0,False
OI0057635,O026785,P0029,1,719.0,False
OI0049707,O023213,P0016,1,2519.0,False
OI0019480,O009125,P0072,1,2649.0,False
OI0001925,O000881,P0105,1,329.0,False
OI0045492,O021238,P0091,1,1059.0,False
OI0020103,O009437,P0022,1,379.0,False
OI0054975,O025636,P0019,1,1249.0,False
OI0031099,O014541,P0096,1,559.0,False
OI0024017,O011292,P0043,1,539.0,False
OI0058456,O027175,P0070,1,2019.0,False
OI0022204,O010403,P0032,2,2129.0,False
OI0027921,O013070,P0049,1,1459.0,False
OI0044990,O020964,P0029,1,719.0,False
OI0004302,O002022,P0101,1,3329.0,False
OI0020755,O009743,P0061,1,3279.0,False
OI0028110,O013157,P0102,2,819.0,False
OI0051103,O023846,P0050,2,339.0,False
OI0042146,O019657,P0003,2,329.0,False
OI0046681,O021858,P0034,1,309.0,False
OI0022321,O010463,P0049,1,1459.0,False
OI0010457,O004896,P0061,1,3279.0,False
OI0000261,O000126,P0106,2,2889.0,False
OI0028491,O013339,P0019,1,1249.0,False
OI0049514,O023143,P0099,1,3719.0,False
OI0025773,O012070,P0029,1,719.0,False
OI0001092,O000492,P0094,3,1249.0,False
OI0006932,O003269,P0072,1,2649.0,False
OI0021034,O009866,P0105,2,329.0,False
OI0026786,O012555,P0016,2,2519.0,False
OI0030956,O014468,P0113,2,1119.0,False
OI0023466,O011045,P0082,1,2319.0,False
OI0023527,O011084,P0058,1,1699.0,False
OI0025410,O011910,P0095,2,1979.0,False
OI0007293,O003426,P0115,2,3599.0,False
OI0048743,O022805,P0053,1,2309.0,False
OI0050442,O023548,P0013,1,1309.0,False
OI0025475,O011943,P0082,1,2319.0,False
OI0013464,O006274,P0119,1,1169.0,False
OI0035186,O016433,P0130,1,2989.0,False
OI0051693,O024132,P0095,1,1979.0,False
OI0004677,O002208,P0082,1,2319.0,False
OI0002922,O001353,P0102,1,819.0,False
OI0035578,O016605,P0108,1,2569.0,False
OI0035018,O016356,P0005,1,3129.0,False
OI0015420,O007214,P0099,1,3719.0,False
OI0038248,O017802,P0058,2,1699.0,False
OI0048609,O022731,P0081,1,1449.0,False
OI0045238,O021081,P0070,1,2019.0,False
OI0042226,O019690,P0128,1,809.0,False
OI0038042,O017723,P0047,3,1979.0,False
OI0028769,O013447,P0041,1,3489.0,False
OI0002460,O001138,P0075,1,429.0,False
OI0056160,O026159,P0019,2,1249.0,False
OI0010548,O004937,P0066,1,1799.0,False
OI0008622,O004060,P0019,2,1249.0,False
OI0011159,O005201,P0001,1,1479.0,False
OI0054453,O025382,P0030,1,169.0,False
OI0049426,O023113,P0128,1,809.0,False
OI0045596,O021285,P0121,2,1429.0,False
OI0056073,O026120,P0066,1,1799.0,False
OI0030263,O014147,P0122,3,2319.0,False
OI0029530,O013803,P0025,1,2039.0,False
OI0036283,O016940,P0059,1,4089.0,False
OI0005488,O002556,P0076,2,3209.0,False
OI0003339,O001588,P0127,1,4309.0,False
OI0058168,O027050,P0086,1,1059.0,False
OI0027585,O012918,P0041,2,3489.0,False
OI0006061,O002838,P0010,1,1259.0,False
OI0017777,O008326,P0056,2,1669.0,False
OI0037117,O017339,P0054,2,2239.0,False
OI0003842,O001790,P0041,1,3489.0,False
OI0007471,O003522,P0090,1,1419.0,False
OI0003692,O001724,P0122,3,2319.0,False
OI0022152,O010381,P0044,1,3739.0,False
OI0015291,O007158,P0110,2,2369.0,False
OI0004396,O002076,P0078,2,2479.0,False
OI0038974,O018142,P0064,2,2919.0,False
OI0034608,O016179,P0054,1,2239.0,False
OI0012187,O005664,P0071,1,3389.0,False
OI0035137,O016408,P0122,1,2319.0,False
OI0019395,O009088,P0025,1,2039.0,False
OI0023143,O010878,P0010,1,1259.0,False
OI0003340,O001588,P0052,1,549.0,False
OI0005213,O002425,P0082,1,2319.0,False
OI0046642,O021829,P0130,1,2989.0,False
OI0059156,O027502,P0080,2,1109.0,False
OI0018041,O008452,P0050,1,339.0,False
OI0035397,O016511,P0115,1,3599.0,False
OI0057139,O026599,P0126,1,959.0,False
OI0010904,O005093,P0114,1,2449.0,False
OI0057470,O026731,P0051,1,359.0,False
OI0002000,O000917,P0099,1,3719.0,False
OI0036650,O017123,P0126,1,959.0,False
OI0014435,O006731,P0130,3,2989.0,False
OI0016966,O007980,P0102,2,819.0,False
OI0020600,O009665,P0105,2,329.0,False
OI0031172,O014567,P0100,3,1349.0,False
OI0045126,O021024,P0019,1,1249.0,False
OI0027899,O013060,P0078,1,2479.0,False
OI0023609,O011124,P0080,2,1109.0,False
OI0038516,O017927,P0082,1,2319.0,False
OI0022489,O010540,P0069,2,2179.0,False
OI0025199,O011824,P0066,1,1799.0,False
OI0057502,O026744,P0115,2,3599.0,False
OI0003466,O001641,P0115,1,3599.0,False
OI0046693,O021866,P0068,1,3319.0,False
OI0045569,O021278,P0128,1,809.0,False
OI0043666,O020335,P0057,1,2349.0,False
OI0010364,O004848,P0052,1,549.0,False
OI0053228,O024822,P0038,1,1099.0,False
OI0028181,O013198,P0078,2,2479.0,False
OI0033523,O015631,P0102,2,819.0,False
OI0023904,O011253,P0041,1,3489.0,False
OI0000444,O000212,P0119,1,1169.0,False
OI0053343,O024887,P0127,1,4309.0,False
OI0033741,O015736,P0047,1,1979.0,False
OI0011653,O005428,P0084,3,1009.0,False
OI0048695,O022778,P0090,2,1419.0,False
OI0033594,O015659,P0082,2,2319.0,False
OI0056126,O026148,P0115,1,3599.0,False
OI0012205,O005671,P0127,1,4309.0,False
OI0013143,O006128,P0079,1,2439.0,False
OI0025977,O012175,P0003,1,329.0,False
OI0055332,O025796,P0041,1,3489.0,False
OI0050348,O023504,P0052,3,549.0,False
OI0046031,O021511,P0013,2,1309.0,False
OI0032176,O015025,P0078,1,2479.0,False
OI0010530,O004930,P0035,1,469.0,False
OI0019096,O008950,P0097,2,3189.0,False
OI0016192,O007607,P0097,3,3189.0,False
OI0036211,O016910,P0119,1,1169.0,False
OI0006821,O003217,P0093,1,879.0,False
OI0047284,O022156,P0114,1,2449.0,False
OI0052085,O024300,P0089,1,1829.0,False
OI0035106,O016394,P0060,1,2269.0,False
OI0041407,O019333,P0044,1,3739.0,False
OI0021257,O009961,P0110,1,2369.0,False
OI0003067,O001424,P0029,1,719.0,False
OI0040751,O019022,P0126,1,959.0,False
OI0033388,O015572,P0004,1,439.0,False
OI0048984,O022901,P0020,1,2479.0,False
OI0020294,O009526,P0013,1,1309.0,False
OI0029159,O013620,P0082,2,2319.0,False
OI0050541,O023593,P0080,1,1109.0,False
OI0018908,O008874,P0130,3,2989.0,False
OI0058953,O027397,P0048,2,2009.0,False
OI0001935,O000885,P0078,3,2479.0,False
OI0058893,O027371,P0076,1,3209.0,False
OI0004695,O002215,P0115,1,3599.0,False
OI0007742,O003645,P0036,2,2009.0,False
OI0038295,O017829,P0019,1,1249.0,False
OI0033638,O015687,P0098,1,1899.0,False
OI0008273,O003899,P0083,1,549.0,False
OI0027279,O012771,P0019,1,1249.0,False
OI0013943,O006489,P0082,1,2319.0,False
OI0036008,O016813,P0122,2,2319.0,False
OI0025038,O011754,P0097,2,3189.0,False
OI0027499,O012882,P0080,1,1109.0,False
OI0036535,O017056,P0094,1,1249.0,False
OI0000816,O000358,P0098,3,1899.0,False
OI0052319,O024404,P0127,1,4309.0,False
OI0047782,O022392,P0019,3,1249.0,False
OI0001050,O000479,P0102,1,819.0,False
OI0047847,O022414,P0027,3,3309.0,False
OI0030165,O014104,P0078,2,2479.0,False
OI0024374,O011454,P0078,2,2479.0,False
OI0026563,O012471,P0127,1,4309.0,False
OI0016021,O007534,P0051,1,359.0,False
OI0035080,O016379,P0037,1,279.0,False
OI0023454,O011036,P0048,1,2009.0,False
OI0054531,O025419,P0048,2,2009.0,False
OI0042817,O019962,P0054,1,2239.0,False
OI0004618,O002180,P0048,3,2009.0,False
OI0000909,O000409,P0003,1,329.0,False
OI0047743,O022376,P0072,1,2649.0,False
OI0017489,O008220,P0119,1,1169.0,False
OI0018678,O008749,P0078,1,2479.0,False
OI0003536,O001662,P0044,1,3739.0,False
OI0010034,O004670,P0069,1,2179.0,False
OI0007274,O003418,P0019,1,1249.0,False
OI0005652,O002627,P0081,2,1449.0,False
OI0052021,O024263,P0080,1,1109.0,False
OI0030473,O014244,P0121,1,1429.0,False
OI0014867,O006972,P0070,2,2019.0,False
OI0033526,O015631,P0110,2,2369.0,False
OI0046324,O021655,P0048,1,2009.0,False
OI0020506,O009619,P0035,3,469.0,False
OI0000948,O000432,P0041,1,3489.0,False
OI0042162,O019663,P0122,1,2319.0,False
OI0015101,O007085,P0019,1,1249.0,False
OI0008304,O003914,P0108,1,2569.0,False
OI0001702,O000772,P0059,2,4089.0,False
OI0057853,O026891,P0118,1,1229.0,False
OI0031458,O014697,P0054,3,2239.0,False
OI0000057,O000031,P0041,1,3489.0,False
OI0000731,O000327,P0017,1,469.0,False
OI0033747,O015741,P0082,1,2319.0,False
OI0016980,O007985,P0106,1,2889.0,False
OI0029783,O013921,P0104,1,249.0,False
OI0052067,O024290,P0067,1,279.0,False
OI0040499,O018869,P0052,1,549.0,False
OI0022579,O010594,P0013,1,1309.0,False
OI0053464,O024944,P0005,2,3129.0,False
OI0031127,O014551,P0061,2,3279.0,False
OI0041070,O019186,P0120,1,2359.0,False
OI0018782,O008805,P0088,3,2659.0,False
OI0004961,O002329,P0029,1,719.0,False
OI0047912,O022448,P0119,1,1169.0,False
OI0037133,O017347,P0046,1,659.0,False
OI0028243,O013226,P0019,2,1249.0,False
OI0045507,O021247,P0023,2,469.0,False
OI0058284,O027090,P0082,1,2319.0,False
OI0038502,O017921,P0028,1,1619.0,False
OI0032471,O015151,P0114,1,2449.0,False
OI0029765,O013913,P0076,1,3209.0,False
OI0054070,O025204,P0070,1,2019.0,False
OI0031689,O014807,P0128,3,809.0,False
OI0023247,O010939,P0049,1,1459.0,False
OI0054991,O025645,P0032,1,2129.0,False
OI0056784,O026431,P0017,1,469.0,False
OI0001615,O000740,P0019,1,1249.0,False
OI0016293,O007656,P0046,1,659.0,False
OI0030176,O014107,P0041,2,3489.0,False
OI0048725,O022793,P0114,1,2449.0,False
OI0025361,O011892,P0104,1,249.0,False
OI0006765,O003186,P0023,1,469.0,False
OI0027468,O012865,P0018,2,2429.0,False
OI0002367,O001099,P0122,1,2319.0,False
OI0014236,O006632,P0093,3,879.0,False
OI0052153,O024332,P0013,1,1309.0,False
OI0030205,O014119,P0058,1,1699.0,False
OI0052465,O024491,P0030,1,169.0,False
OI0003997,O001882,P0066,1,1799.0,False
OI0039843,O018557,P0050,1,339.0,False
OI0009489,O004435,P0031,1,2139.0,False
OI0040309,O018762,P0106,1,2889.0,False
OI0029490,O013791,P0118,1,1229.0,False
OI0003680,O001720,P0097,1,3189.0,False
OI0017998,O008422,P0025,1,2039.0,False
OI0019324,O009047,P0115,1,3599.0,False
OI0028416,O013311,P0029,1,719.0,False
OI0028683,O013413,P0088,1,2659.0,False
OI0017994,O008420,P0119,1,1169.0,False
OI0040656,O018971,P0079,2,2439.0,False
OI0054992,O025645,P0041,1,3489.0,False
OI0021355,O010008,P0019,3,1249.0,False
OI0055373,O025808,P0050,1,339.0,False
OI0038300,O017831,P0024,1,1769.0,False
OI0009863,O004597,P0010,1,1259.0,False
OI0042061,O019623,P0082,2,2319.0,False
OI0022486,O010539,P0017,2,469.0,False
OI0005609,O002614,P0057,1,2349.0,False
OI0011553,O005386,P0126,1,959.0,False
OI0029204,O013645,P0019,3,1249.0,False
OI0036701,O017146,P0013,1,1309.0,False
OI0040862,O019078,P0070,1,2019.0,False
OI0054755,O025537,P0035,1,469.0,False
OI0036573,O017079,P0029,1,719.0,False
OI0024497,O011506,P0115,1,3599.0,False
OI0022871,O010729,P0013,1,1309.0,False
OI0047526,O022283,P0126,2,959.0,False
OI0020134,O009449,P0057,1,2349.0,False
OI0002161,O000996,P0106,1,2889.0,False
OI0043133,O020093,P0054,1,2239.0,False
OI0015769,O007388,P0048,1,2009.0,False
OI0032693,O015251,P0051,1,359.0,False
OI0010490,O004910,P0029,1,719.0,False
OI0042603,O019859,P0048,1,2009.0,False
OI0057570,O026770,P0048,2,2009.0,False
OI0057912,O026925,P0003,2,329.0,False
OI0004831,O002264,P0099,1,3719.0,False
OI0007695,O003625,P0019,2,1249.0,False
OI0041724,O019459,P0093,2,879.0,False
OI0048721,O022791,P0099,1,3719.0,False
OI0007146,O003365,P0046,1,659.0,False
OI0015026,O007054,P0095,1,1979.0,False
OI0029120,O013599,P0108,1,2569.0,False
OI0051963,O024236,P0057,2,2349.0,False
OI0038058,O017730,P0028,1,1619.0,False
OI0027874,O013054,P0026,2,4869.0,False
OI0026180,O012287,P0099,1,3719.0,False
OI0002341,O001086,P0095,1,1979.0,False
OI0025766,O012067,P0023,1,469.0,False
OI0002914,O001351,P0078,1,2479.0,False
OI0043351,O020191,P0005,1,3129.0,False
OI0027454,O012859,P0121,1,1429.0,False
OI0049930,O023316,P0048,1,2009.0,False
OI0046913,O021969,P0058,1,1699.0,False
OI0038996,O018151,P0082,3,2319.0,False
OI0032284,O015062,P0068,2,3319.0,False
OI0054577,O025438,P0041,1,3489.0,False
OI0026975,O012642,P0099,1,3719.0,False
OI0009395,O004396,P0021,2,579.0,False
OI0007208,O003389,P0051,1,359.0,False
OI0045852,O021408,P0019,1,1249.0,False
OI0057067,O026566,P0127,2,4309.0,False
OI0035246,O016448,P0066,2,1799.0,False
OI0025059,O011762,P0003,1,329.0,False
OI0049445,O023118,P0110,1,2369.0,False
OI0020943,O009831,P0082,1,2319.0,False
OI0035052,O016369,P0095,1,1979.0,False
OI0007905,O003725,P0020,1,2479.0,False
OI0054369,O025334,P0093,1,879.0,False
OI0036904,O017250,P0082,1,2319.0,False
OI0039808,O018532,P0048,1,2009.0,False
OI0039206,O018246,P0017,1,469.0,False
OI0006022,O002813,P0051,1,359.0,False
OI0033895,O015822,P0066,1,1799.0,False
OI0052373,O024439,P0069,1,2179.0,False
OI0040077,O018671,P0123,2,309.0,False
OI0054664,O025483,P0097,1,3189.0,False
OI0020247,O009502,P0041,1,3489.0,False
OI0056005,O026090,P0048,1,2009.0,False
OI0001670,O000764,P0105,1,329.0,False
OI0057972,O026957,P0052,1,549.0,False
OI0045194,O021059,P0013,3,1309.0,False
OI0008177,O003860,P0091,3,1059.0,False
OI0033707,O015722,P0039,1,3929.0,False
OI0005625,O002618,P0098,2,1899.0,False
OI0049114,O022975,P0089,1,1829.0,False
OI0049056,O022940,P0127,1,4309.0,False
OI0020283,O009519,P0099,1,3719.0,False
OI0043103,O020077,P0013,1,1309.0,False
OI0007920,O003735,P0003,1,329.0,False
OI0042924,O019999,P0126,1,959.0,False
OI0054247,O025289,P0127,1,4309.0,False
OI0031500,O014717,P0034,1,309.0,False
OI0016864,O007933,P0019,1,1249.0,False
OI0034365,O016054,P0041,1,3489.0,False
OI0004862,O002283,P0019,1,1249.0,False
OI0053387,O024906,P0052,1,549.0,False
OI0045998,O021491,P0089,1,1829.0,False
OI0010986,O005127,P0118,1,1229.0,False
OI0029830,O013948,P0070,1,2019.0,False
OI0010680,O004992,P0027,1,3309.0,False
OI0025858,O012113,P0064,1,2919.0,False
OI0048131,O022521,P0029,1,719.0,False
OI0041242,O019258,P0082,1,2319.0,False
OI0045787,O021372,P0105,2,329.0,False
OI0043148,O020103,P0019,1,1249.0,False
OI0011806,O005494,P0057,2,2349.0,False
OI0041038,O019166,P0080,1,1109.0,False
OI0048327,O022616,P0101,2,3329.0,False
OI0009650,O004498,P0102,1,819.0,False
OI0022100,O010356,P0084,1,1009.0,False
OI0016260,O007639,P0054,1,2239.0,False
OI0018171,O008522,P0078,1,2479.0,False
OI0044670,O020813,P0048,1,2009.0,False
OI0007821,O003689,P0028,2,1619.0,False
OI0058899,O027373,P0061,1,3279.0,False
OI0053751,O025063,P0101,1,3329.0,False
OI0022103,O010357,P0059,1,4089.0,False
OI0015009,O007050,P0122,2,2319.0,False
OI0046961,O021996,P0110,1,2369.0,False
OI0009416,O004407,P0128,2,809.0,False
OI0048326,O022616,P0019,1,1249.0,False
OI0033652,O015693,P0051,1,359.0,False
OI0032748,O015288,P0097,1,3189.0,False
OI0025144,O011802,P0099,1,3719.0,False
OI0008799,O004137,P0027,2,3309.0,False
OI0011742,O005465,P0052,2,549.0,False
OI0055509,O025858,P0082,1,2319.0,False
OI0054841,O025580,P0070,1,2019.0,False
OI0037688,O017569,P0078,2,2479.0,False
OI0015620,O007311,P0017,2,469.0,False
OI0025817,O012092,P0080,2,1109.0,False
OI0008934,O004183,P0097,1,3189.0,False
OI0041336,O019306,P0003,1,329.0,False
OI0018362,O008606,P0124,1,1249.0,False
OI0043564,O020292,P0024,1,1769.0,False
OI0049703,O023212,P0058,1,1699.0,False
OI0016207,O007613,P0066,1,1799.0,False
OI0010337,O004835,P0070,1,2019.0,False
OI0030553,O014279,P0127,1,4309.0,False
OI0034929,O016314,P0048,1,2009.0,False
OI0024205,O011378,P0059,2,4089.0,False
OI0033759,O015748,P0051,1,359.0,False
OI0002655,O001237,P0070,1,2019.0,False
OI0043247,O020142,P0031,1,2139.0,False
OI0021819,O010237,P0125,2,3389.0,False
OI0056548,O026335,P0066,1,1799.0,False
OI0055630,O025917,P0029,1,719.0,False
OI0027898,O013060,P0105,2,329.0,False
OI0001138,O000505,P0010,1,1259.0,False
OI0012975,O006041,P0093,3,879.0,False
OI0011597,O005409,P0052,1,549.0,False
OI0000511,O000241,P0003,1,329.0,False
OI0010130,O004730,P0037,1,279.0,False
OI0050672,O023653,P0102,1,819.0,False
OI0055886,O026022,P0066,1,1799.0,False
OI0009244,O004319,P0073,1,1649.0,False
OI0057250,O026647,P0080,1,1109.0,False
OI0033608,O015669,P0054,1,2239.0,False
OI0037390,O017442,P0082,2,2319.0,False
OI0030667,O014338,P0120,2,2359.0,False
OI0054911,O025612,P0115,1,3599.0,False
OI0030204,O014118,P0019,1,1249.0,False
OI0036726,O017159,P0031,2,2139.0,False
OI0004840,O002268,P0037,1,279.0,False
OI0037658,O017554,P0099,1,3719.0,False
OI0054942,O025623,P0047,1,1979.0,False
OI0021447,O010057,P0099,1,3719.0,False
OI0018014,O008433,P0080,1,1109.0,False
OI0021225,O009951,P0095,1,1979.0,False
OI0045212,O021070,P0012,1,1679.0,False
OI0030227,O014133,P0003,1,329.0,False
OI0033911,O015828,P0032,1,2129.0,False
OI0028040,O013125,P0066,1,1799.0,False
OI0006190,O002904,P0088,2,2659.0,False
OI0044972,O020951,P0029,1,719.0,False
OI0007433,O003500,P0061,3,3279.0,False
OI0011921,O005535,P0118,1,1229.0,False
OI0047619,O022323,P0028,1,1619.0,False
OI0009229,O004310,P0082,1,2319.0,False
OI0021846,O010249,P0101,1,3329.0,False
OI0024241,O011393,P0109,1,1449.0,False
OI0037925,O017660,P0019,2,1249.0,False
OI0018186,O008525,P0127,1,4309.0,False
OI0021141,O009910,P0052,1,549.0,False
OI0044064,O020538,P0041,1,3489.0,False
OI0014457,O006736,P0078,2,2479.0,False
OI0037118,O017340,P0013,1,1309.0,False
OI0006930,O003268,P0020,2,2479.0,False
OI0047866,O022423,P0118,1,1229.0,False
OI0033299,O015542,P0057,3,2349.0,False
OI0009733,O004540,P0105,2,329.0,False
OI0057227,O026638,P0108,2,2569.0,False
OI0042596,O019854,P0123,1,309.0,False
OI0001920,O000879,P0064,2,2919.0,False
OI0043714,O020365,P0041,1,3489.0,False
OI0052507,O024509,P0046,2,659.0,False
OI0050779,O023694,P0069,1,2179.0,False
OI0047616,O022321,P0012,1,1679.0,False
OI0031913,O014919,P0098,2,1899.0,False
OI0042801,O019956,P0074,3,3169.0,False
OI0001950,O000888,P0115,3,3599.0,False
OI0040552,O018898,P0057,1,2349.0,False
OI0030541,O014274,P0088,1,2659.0,False
OI0048380,O022635,P0019,1,1249.0,False
OI0055624,O025913,P0005,2,3129.0,False
OI0044135,O020578,P0019,1,1249.0,False
OI0043373,O020200,P0095,1,1979.0,False
OI0032127,O015006,P0110,2,2369.0,False
OI0032018,O014956,P0094,2,1249.0,False
OI0002366,O001099,P0105,2,329.0,False
OI0044198,O020607,P0066,2,1799.0,False
OI0012315,O005726,P0058,1,1699.0,False
OI0021176,O009923,P0101,1,3329.0,False
OI0043340,O020188,P0057,1,2349.0,False
OI0011699,O005444,P0088,2,2659.0,False
OI0057763,O026848,P0124,1,1249.0,False
OI0022726,O010649,P0070,1,2019.0,False
OI0027453,O012858,P0066,1,1799.0,False
OI0033616,O015674,P0019,1,1249.0,False
OI0002378,O001103,P0099,1,3719.0,False
OI0015142,O007102,P0078,1,2479.0,False
OI0025654,O012026,P0127,2,4309.0,False
OI0024279,O011419,P0105,1,329.0,False
OI0058744,O027300,P0057,3,2349.0,False
OI0014552,O006785,P0047,1,1979.0,False
OI0001904,O000872,P0128,2,809.0,False
OI0022598,O010607,P0072,1,2649.0,False
OI0047333,O022179,P0080,2,1109.0,False
OI0048700,O022781,P0031,2,2139.0,False
OI0012295,O005715,P0108,1,2569.0,False
OI0050028,O023371,P0098,1,1899.0,False
OI0003061,O001420,P0067,1,279.0,False
OI0020244,O009501,P0090,2,1419.0,False
OI0056392,O026257,P0003,1,329.0,False
OI0016673,O007844,P0122,1,2319.0,False
OI0015532,O007267,P0106,1,2889.0,False
OI0056035,O026103,P0034,1,309.0,False
OI0000583,O000261,P0065,3,339.0,False
OI0021072,O009880,P0066,1,1799.0,False
OI0046495,O021749,P0041,1,3489.0,False
OI0011472,O005348,P0108,2,2569.0,False
OI0007036,O003320,P0058,1,1699.0,False
OI0046001,O021492,P0130,2,2989.0,False
OI0034729,O016219,P0061,1,3279.0,False
OI0034949,O016328,P0005,1,3129.0,False
OI0049800,O023250,P0048,1,2009.0,False
OI0047742,O022376,P0003,1,329.0,False
OI0010328,O004828,P0028,1,1619.0,False
OI0040392,O018807,P0001,1,1479.0,False
OI0021102,O009894,P0022,1,379.0,False
OI0026998,O012651,P0097,1,3189.0,False
OI0052994,O024723,P0125,3,3389.0,False
OI0049316,O023070,P0061,2,3279.0,False
OI0019155,O008975,P0040,1,1099.0,False
OI0038970,O018140,P0074,1,3169.0,False
OI0054271,O025295,P0090,1,1419.0,False
OI0044655,O020804,P0086,1,1059.0,False
OI0016066,O007553,P0124,1,1249.0,False
OI0006164,O002893,P0059,1,4089.0,False
OI0009472,O004431,P0097,1,3189.0,False
OI0012512,O005818,P0108,1,2569.0,False
OI0033530,O015633,P0028,1,1619.0,False
OI0026784,O012554,P0018,1,2429.0,False
OI0013585,O006316,P0028,1,1619.0,False
OI0034320,O016029,P0030,1,169.0,False
OI0016570,O007797,P0048,1,2009.0,False
OI0057347,O026685,P0032,1,2129.0,False
OI0018741,O008782,P0082,1,2319.0,False
OI0020447,O009598,P0034,1,309.0,False
OI0043626,O020317,P0095,1,1979.0,False
OI0001653,O000760,P0052,1,549.0,False
OI0054256,O025291,P0048,2,2009.0,False
OI0001416,O000644,P0082,1,2319.0,False
OI0017199,O008098,P0061,1,3279.0,False
OI0045740,O021353,P0091,2,1059.0,False
OI0046397,O021691,P0019,1,1249.0,False
OI0010356,O004845,P0037,1,279.0,False
OI0041012,O019152,P0078,1,2479.0,False
OI0047532,O022286,P0019,1,1249.0,False
OI0007615,O003592,P0046,1,659.0,False
OI0004328,O002039,P0019,2,1249.0,False
OI0015022,O007053,P0025,1,2039.0,False
OI0008777,O004132,P0046,2,659.0,False
OI0042245,O019697,P0071,2,3389.0,False
OI0031888,O014904,P0127,3,4309.0,False
OI0031750,O014844,P0079,1,2439.0,False
OI0040439,O018830,P0028,1,1619.0,False
OI0021184,O009927,P0078,2,2479.0,False
OI0052213,O024353,P0060,1,2269.0,False
OI0045324,O021137,P0051,1,359.0,False
OI0033334,O015557,P0048,1,2009.0,False
OI0006631,O003118,P0119,1,1169.0,False
OI0023765,O011199,P0073,2,1649.0,False
OI0035887,O016754,P0061,1,3279.0,False
OI0057667,O026803,P0096,1,559.0,False
OI0029349,O013711,P0070,1,2019.0,False
OI0016789,O007899,P0105,2,329.0,False
OI0006806,O003208,P0115,1,3599.0,False
OI0013547,O006298,P0046,1,659.0,False
OI0041882,O019531,P0048,1,2009.0,False
OI0013177,O006144,P0019,2,1249.0,False
OI0013471,O006275,P0003,2,329.0,False
OI0049119,O022979,P0009,1,1739.0,False
OI0012847,O005989,P0058,1,1699.0,False
OI0014247,O006637,P0017,2,469.0,False
OI0058881,O027363,P0041,1,3489.0,False
OI0052177,O024338,P0010,1,1259.0,False
OI0035225,O016444,P0061,2,3279.0,False
OI0025208,O011831,P0052,1,549.0,False
OI0048427,O022658,P0095,1,1979.0,False
OI0047230,O022127,P0080,2,1109.0,False
OI0010524,O004927,P0028,2,1619.0,False
OI0014670,O006858,P0083,1,549.0,False
OI0015296,O007161,P0015,1,3089.0,False
OI0057299,O026668,P0129,1,1419.0,False
OI0043859,O020435,P0048,1,2009.0,False
OI0054890,O025603,P0091,1,1059.0,False
OI0048977,O022899,P0029,1,719.0,False
OI0047873,O022426,P0019,2,1249.0,False
OI0002553,O001185,P0003,1,329.0,False
OI0039744,O018497,P0093,1,879.0,False
OI0025715,O012044,P0046,1,659.0,False
OI0015933,O007479,P0019,1,1249.0,False
OI0034434,O016100,P0080,1,1109.0,False
OI0025103,O011786,P0097,3,3189.0,False
OI0020222,O009489,P0042,1,1039.0,False
OI0022830,O010702,P0078,1,2479.0,False
OI0047714,O022363,P0025,2,2039.0,False
OI0041685,O019442,P0114,2,2449.0,False
OI0026667,O012516,P0096,1,559.0,False
OI0040732,O019013,P0014,1,1249.0,False
OI0012878,O006009,P0127,2,4309.0,False
OI0050837,O023715,P0057,2,2349.0,False
OI0009033,O004214,P0115,1,3599.0,False
OI0046822,O021926,P0097,1,3189.0,False
OI0034580,O016169,P0122,1,2319.0,False
OI0020928,O009826,P0051,1,359.0,False
OI0036296,O016946,P0019,1,1249.0,False
OI0042752,O019933,P0022,1,379.0,False
OI0027210,O012740,P0003,1,329.0,False
OI0004296,O002019,P0080,1,1109.0,False
OI0033371,O015566,P0079,3,2439.0,False
OI0012301,O005718,P0080,1,1109.0,False
OI0003260,O001552,P0095,1,1979.0,False
OI0045619,O021290,P0082,2,2319.0,False
OI0054943,O025623,P0123,1,309.0,False
OI0032500,O015165,P0106,1,2889.0,False
OI0021425,O010047,P0105,2,329.0,False
OI0010361,O004847,P0028,1,1619.0,False
OI0049238,O023032,P0094,1,1249.0,False
OI0031404,O014671,P0051,3,359.0,False
OI0019660,O009210,P0102,1,819.0,False
OI0026910,O012616,P0101,1,3329.0,False
OI0057741,O026834,P0127,3,4309.0,False
OI0017183,O008094,P0097,1,3189.0,False
